Date,Ticker,Frequency,Predicted
2023-10-02 00:00:00+00:00,DOGE-USD,3hourly,-11.44106188157901
2023-10-03 00:00:00+00:00,DOGE-USD,3hourly,-10.132704743634516
2023-10-04 00:00:00+00:00,DOGE-USD,3hourly,-10.234217357208955
2023-10-05 00:00:00+00:00,DOGE-USD,3hourly,-11.26545262139538
2023-10-06 00:00:00+00:00,DOGE-USD,3hourly,-10.779909382240326
2023-10-07 00:00:00+00:00,DOGE-USD,3hourly,-11.237554611504917
2023-10-08 00:00:00+00:00,DOGE-USD,3hourly,-11.442875755610801
2023-10-09 00:00:00+00:00,DOGE-USD,3hourly,-11.778613863379586
2023-10-10 00:00:00+00:00,DOGE-USD,3hourly,-11.792375384243146
2023-10-11 00:00:00+00:00,DOGE-USD,3hourly,-10.509057232249813
2023-10-12 00:00:00+00:00,DOGE-USD,3hourly,-11.463000145845758
2023-10-13 00:00:00+00:00,DOGE-USD,3hourly,-10.722867317419684
2023-10-14 00:00:00+00:00,DOGE-USD,3hourly,-11.56007518776692
2023-10-15 00:00:00+00:00,DOGE-USD,3hourly,-10.727971102772045
2023-10-16 00:00:00+00:00,DOGE-USD,3hourly,-11.046362309273542
2023-10-17 00:00:00+00:00,DOGE-USD,3hourly,-11.112724190364613
2023-10-18 00:00:00+00:00,DOGE-USD,3hourly,-10.684879709543242
2023-10-19 00:00:00+00:00,DOGE-USD,3hourly,-11.033217097341156
2023-10-20 00:00:00+00:00,DOGE-USD,3hourly,-11.082281634952453
2023-10-21 00:00:00+00:00,DOGE-USD,3hourly,-11.187673110760501
2023-10-22 00:00:00+00:00,DOGE-USD,3hourly,-10.902877657576528
2023-10-23 00:00:00+00:00,DOGE-USD,3hourly,-11.1043173597912
2023-10-24 00:00:00+00:00,DOGE-USD,3hourly,-10.45863134055891
2023-10-25 00:00:00+00:00,DOGE-USD,3hourly,-8.859828344725257
2023-10-26 00:00:00+00:00,DOGE-USD,3hourly,-8.830440497901265
2023-10-27 00:00:00+00:00,DOGE-USD,3hourly,-9.004735975746822
2023-10-28 00:00:00+00:00,DOGE-USD,3hourly,-8.588909732169796
2023-10-29 00:00:00+00:00,DOGE-USD,3hourly,-9.138256399218632
2023-10-30 00:00:00+00:00,DOGE-USD,3hourly,-9.805257374452658
2023-10-31 00:00:00+00:00,DOGE-USD,3hourly,-9.633075813849374
2023-11-01 00:00:00+00:00,DOGE-USD,3hourly,-9.746665336926949
2023-11-02 00:00:00+00:00,DOGE-USD,3hourly,-9.211364837691795
2023-11-03 00:00:00+00:00,DOGE-USD,3hourly,-9.210968983461164
2023-11-04 00:00:00+00:00,DOGE-USD,3hourly,-9.786839162104833
2023-11-05 00:00:00+00:00,DOGE-USD,3hourly,-10.067554388462584
2023-11-06 00:00:00+00:00,DOGE-USD,3hourly,-10.486879990027923
2023-11-07 00:00:00+00:00,DOGE-USD,3hourly,-9.19566902334065
2023-11-08 00:00:00+00:00,DOGE-USD,3hourly,-9.122715971550349
2023-11-09 00:00:00+00:00,DOGE-USD,3hourly,-9.065118890191274
2023-11-10 00:00:00+00:00,DOGE-USD,3hourly,-9.69971926913642
2023-11-11 00:00:00+00:00,DOGE-USD,3hourly,-8.317592530411043
2023-11-12 00:00:00+00:00,DOGE-USD,3hourly,-9.458456936528552
2023-11-13 00:00:00+00:00,DOGE-USD,3hourly,-8.50196412347928
2023-11-14 00:00:00+00:00,DOGE-USD,3hourly,-9.059647016171635
2023-11-15 00:00:00+00:00,DOGE-USD,3hourly,-8.559123765138036
2023-11-16 00:00:00+00:00,DOGE-USD,3hourly,-8.599678420431255
2023-11-17 00:00:00+00:00,DOGE-USD,3hourly,-9.275894915168386
2023-11-18 00:00:00+00:00,DOGE-USD,3hourly,-8.413691159954578
2023-11-20 00:00:00+00:00,DOGE-USD,3hourly,-8.07503266795437
2023-11-21 00:00:00+00:00,DOGE-USD,3hourly,-8.61333938882104
2023-11-22 00:00:00+00:00,DOGE-USD,3hourly,-8.857176683599182
2023-11-23 00:00:00+00:00,DOGE-USD,3hourly,-8.189690728841155
2023-11-24 00:00:00+00:00,DOGE-USD,3hourly,-9.25277877269971
2023-11-25 00:00:00+00:00,DOGE-USD,3hourly,-9.922261640290547
2023-11-26 00:00:00+00:00,DOGE-USD,3hourly,-9.741474345794241
2023-11-27 00:00:00+00:00,DOGE-USD,3hourly,-10.150951523776172
2023-11-28 00:00:00+00:00,DOGE-USD,3hourly,-9.732086256282898
2023-11-29 00:00:00+00:00,DOGE-USD,3hourly,-8.983574805078433
2023-11-30 00:00:00+00:00,DOGE-USD,3hourly,-9.323782751400106
2023-12-01 00:00:00+00:00,DOGE-USD,3hourly,-9.730264069975162
2023-12-02 00:00:00+00:00,DOGE-USD,3hourly,-10.018570693875855
2023-12-03 00:00:00+00:00,DOGE-USD,3hourly,-9.941416902746116
2023-12-04 00:00:00+00:00,DOGE-USD,3hourly,-9.85293917230245
2023-12-05 00:00:00+00:00,DOGE-USD,3hourly,-9.846604814325568
2023-12-06 00:00:00+00:00,DOGE-USD,3hourly,-8.571691556298154
2023-12-07 00:00:00+00:00,DOGE-USD,3hourly,-9.114297199490924
2023-12-08 00:00:00+00:00,DOGE-USD,3hourly,-8.146555209118638
2023-12-09 00:00:00+00:00,DOGE-USD,3hourly,-8.660934759169148
2023-12-10 00:00:00+00:00,DOGE-USD,3hourly,-9.072342405981582
2023-12-11 00:00:00+00:00,DOGE-USD,3hourly,-8.722573885393597
2023-12-12 00:00:00+00:00,DOGE-USD,3hourly,-8.924353807925105
2023-12-13 00:00:00+00:00,DOGE-USD,3hourly,-7.961377259066149
2023-12-14 00:00:00+00:00,DOGE-USD,3hourly,-8.541364684686206
2023-12-15 00:00:00+00:00,DOGE-USD,3hourly,-8.874939899079354
2023-12-16 00:00:00+00:00,DOGE-USD,3hourly,-8.889073347659973
2023-12-17 00:00:00+00:00,DOGE-USD,3hourly,-9.218878118723996
2023-12-18 00:00:00+00:00,DOGE-USD,3hourly,-9.043790433458707
2023-12-19 00:00:00+00:00,DOGE-USD,3hourly,-9.11446245680198
2023-12-20 00:00:00+00:00,DOGE-USD,3hourly,-8.950428485342952
2023-12-21 00:00:00+00:00,DOGE-USD,3hourly,-9.484089484272161
2023-12-22 00:00:00+00:00,DOGE-USD,3hourly,-9.399971652334827
2023-12-23 00:00:00+00:00,DOGE-USD,3hourly,-9.003163050372507
2023-12-24 00:00:00+00:00,DOGE-USD,3hourly,-9.505538811256546
2023-12-25 00:00:00+00:00,DOGE-USD,3hourly,-9.914885899218689
2023-12-26 00:00:00+00:00,DOGE-USD,3hourly,-9.380346512891832
2023-12-27 00:00:00+00:00,DOGE-USD,3hourly,-10.364107238125063
2023-12-28 00:00:00+00:00,DOGE-USD,3hourly,-9.367404533290658
2023-12-29 00:00:00+00:00,DOGE-USD,3hourly,-9.896213698011863
2023-12-30 00:00:00+00:00,DOGE-USD,3hourly,-9.849620517565526
2023-12-31 00:00:00+00:00,DOGE-USD,3hourly,-9.62688678584294
2024-01-01 00:00:00+00:00,DOGE-USD,3hourly,-10.410739977674535
2024-01-02 00:00:00+00:00,DOGE-USD,3hourly,-10.255099155170313
2024-01-03 00:00:00+00:00,DOGE-USD,3hourly,-10.341855808351276
2024-01-04 00:00:00+00:00,DOGE-USD,3hourly,-10.100963509345222
2024-01-05 00:00:00+00:00,DOGE-USD,3hourly,-8.552451791642
2024-01-06 00:00:00+00:00,DOGE-USD,3hourly,-9.92696099969724
2024-01-07 00:00:00+00:00,DOGE-USD,3hourly,-9.402738528818823
2024-01-08 00:00:00+00:00,DOGE-USD,3hourly,-9.349278183767492
2024-01-09 00:00:00+00:00,DOGE-USD,3hourly,-9.22742922741688
2024-01-10 00:00:00+00:00,DOGE-USD,3hourly,-9.07199964585332
2024-01-11 00:00:00+00:00,DOGE-USD,3hourly,-8.412273898682407
2024-01-12 00:00:00+00:00,DOGE-USD,3hourly,-8.372541010993457
2024-01-13 00:00:00+00:00,DOGE-USD,3hourly,-8.928199304193658
2024-01-14 00:00:00+00:00,DOGE-USD,3hourly,-8.545390462295885
2024-01-15 00:00:00+00:00,DOGE-USD,3hourly,-9.936498245979397
2024-01-16 00:00:00+00:00,DOGE-USD,3hourly,-9.208418055759498
2024-01-17 00:00:00+00:00,DOGE-USD,3hourly,-9.672665908355192
2024-01-18 00:00:00+00:00,DOGE-USD,3hourly,-9.624852337876973
2024-01-19 00:00:00+00:00,DOGE-USD,3hourly,-10.444764704340889
2024-01-20 00:00:00+00:00,DOGE-USD,3hourly,-9.882388781767276
2024-01-21 00:00:00+00:00,DOGE-USD,3hourly,-9.77180312694642
2024-01-22 00:00:00+00:00,DOGE-USD,3hourly,-8.579428389811417
2024-01-23 00:00:00+00:00,DOGE-USD,3hourly,-8.818548023686343
2024-01-24 00:00:00+00:00,DOGE-USD,3hourly,-8.991783215568574
2024-01-25 00:00:00+00:00,DOGE-USD,3hourly,-8.967158529503923
2024-01-26 00:00:00+00:00,DOGE-USD,3hourly,-9.309238743344242
2024-01-27 00:00:00+00:00,DOGE-USD,3hourly,-9.945706011018853
2024-01-28 00:00:00+00:00,DOGE-USD,3hourly,-9.974208909345016
2024-01-29 00:00:00+00:00,DOGE-USD,3hourly,-10.34994333609436
2024-01-30 00:00:00+00:00,DOGE-USD,3hourly,-9.840962037617029
2024-01-31 00:00:00+00:00,DOGE-USD,3hourly,-9.251815667141965
2024-02-01 00:00:00+00:00,DOGE-USD,3hourly,-9.802661638146528
2024-02-02 00:00:00+00:00,DOGE-USD,3hourly,-10.093481179618745
2024-02-03 00:00:00+00:00,DOGE-USD,3hourly,-10.171293776727996
2024-02-04 00:00:00+00:00,DOGE-USD,3hourly,-10.505140412939863
2024-02-05 00:00:00+00:00,DOGE-USD,3hourly,-10.835487933210148
2024-02-06 00:00:00+00:00,DOGE-USD,3hourly,-10.248338760277726
2024-02-07 00:00:00+00:00,DOGE-USD,3hourly,-10.45879222398856
2024-02-08 00:00:00+00:00,DOGE-USD,3hourly,-11.028978743811507
2024-02-09 00:00:00+00:00,DOGE-USD,3hourly,-11.180730631507991
2024-02-10 00:00:00+00:00,DOGE-USD,3hourly,-10.731338602690716
2024-02-11 00:00:00+00:00,DOGE-USD,3hourly,-10.49946094201054
2024-02-12 00:00:00+00:00,DOGE-USD,3hourly,-10.919893918246993
2024-02-13 00:00:00+00:00,DOGE-USD,3hourly,-10.466839457997313
2024-02-14 00:00:00+00:00,DOGE-USD,3hourly,-10.015030990212066
2024-02-15 00:00:00+00:00,DOGE-USD,3hourly,-10.439606581229175
2024-02-16 00:00:00+00:00,DOGE-USD,3hourly,-9.687599766899417
2024-02-17 00:00:00+00:00,DOGE-USD,3hourly,-9.636645536827738
2024-02-18 00:00:00+00:00,DOGE-USD,3hourly,-9.455936565934753
2024-02-19 00:00:00+00:00,DOGE-USD,3hourly,-9.864047540516456
2024-02-20 00:00:00+00:00,DOGE-USD,3hourly,-10.015674754174615
2024-02-21 00:00:00+00:00,DOGE-USD,3hourly,-9.597305515696883
2024-02-22 00:00:00+00:00,DOGE-USD,3hourly,-9.224295168838047
2024-02-23 00:00:00+00:00,DOGE-USD,3hourly,-9.375093139129547
2024-02-24 00:00:00+00:00,DOGE-USD,3hourly,-9.517395350988522
2024-02-25 00:00:00+00:00,DOGE-USD,3hourly,-9.714436764184047
2024-02-26 00:00:00+00:00,DOGE-USD,3hourly,-10.196016776930374
2024-02-27 00:00:00+00:00,DOGE-USD,3hourly,-10.744005081204572
2024-02-28 00:00:00+00:00,DOGE-USD,3hourly,-9.526233156455579
2024-02-29 00:00:00+00:00,DOGE-USD,3hourly,-8.378243156605173
2024-03-01 00:00:00+00:00,DOGE-USD,3hourly,-6.87194224720303
2024-03-02 00:00:00+00:00,DOGE-USD,3hourly,-6.725311944354055
2024-03-03 00:00:00+00:00,DOGE-USD,3hourly,-7.5920844945812105
2024-03-04 00:00:00+00:00,DOGE-USD,3hourly,-7.2812480877435535
2024-03-05 00:00:00+00:00,DOGE-USD,3hourly,-7.115999467747736
2024-03-06 00:00:00+00:00,DOGE-USD,3hourly,-6.868220985701913
2024-03-07 00:00:00+00:00,DOGE-USD,3hourly,-5.839282114026431
2024-03-08 00:00:00+00:00,DOGE-USD,3hourly,-7.089010051108686
2024-03-09 00:00:00+00:00,DOGE-USD,3hourly,-7.041758765514247
2024-03-10 00:00:00+00:00,DOGE-USD,3hourly,-7.257016942693995
2024-03-11 00:00:00+00:00,DOGE-USD,3hourly,-7.585355844061979
2024-03-12 00:00:00+00:00,DOGE-USD,3hourly,-7.512792266674489
2024-03-13 00:00:00+00:00,DOGE-USD,3hourly,-7.326544877026491
2024-03-14 00:00:00+00:00,DOGE-USD,3hourly,-8.260533181333289
2024-03-15 00:00:00+00:00,DOGE-USD,3hourly,-8.63453728702137
2024-03-16 00:00:00+00:00,DOGE-USD,3hourly,-7.8104971647845245
2024-03-17 00:00:00+00:00,DOGE-USD,3hourly,-7.617913216603332
2024-03-18 00:00:00+00:00,DOGE-USD,3hourly,-8.098176851915051
2024-03-19 00:00:00+00:00,DOGE-USD,3hourly,-7.824690852071483
2024-03-20 00:00:00+00:00,DOGE-USD,3hourly,-8.306283577436178
2024-03-21 00:00:00+00:00,DOGE-USD,3hourly,-7.6537861074830715
2024-03-22 00:00:00+00:00,DOGE-USD,3hourly,-7.3596448934219465
2024-03-23 00:00:00+00:00,DOGE-USD,3hourly,-8.068974564321795
2024-03-24 00:00:00+00:00,DOGE-USD,3hourly,-7.85456538566301
2024-03-25 00:00:00+00:00,DOGE-USD,3hourly,-7.611884843795369
2024-03-26 00:00:00+00:00,DOGE-USD,3hourly,-8.168284739633997
2024-03-27 00:00:00+00:00,DOGE-USD,3hourly,-7.962846783905307
2024-03-28 00:00:00+00:00,DOGE-USD,3hourly,-8.3393921317905
2024-03-29 00:00:00+00:00,DOGE-USD,3hourly,-7.823819822493244
2024-03-30 00:00:00+00:00,DOGE-USD,3hourly,-7.552456759973116
2024-03-31 00:00:00+00:00,DOGE-USD,3hourly,-7.896766424729969
2024-04-01 00:00:00+00:00,DOGE-USD,3hourly,-8.64100859919854
2024-04-02 00:00:00+00:00,DOGE-USD,3hourly,-8.300567548808633
2024-04-03 00:00:00+00:00,DOGE-USD,3hourly,-7.991273590510432
2024-04-04 00:00:00+00:00,DOGE-USD,3hourly,-7.631287226314517
2024-04-05 00:00:00+00:00,DOGE-USD,3hourly,-7.768955045961703
2024-04-06 00:00:00+00:00,DOGE-USD,3hourly,-8.329910399402916
2024-04-07 00:00:00+00:00,DOGE-USD,3hourly,-8.58801834891505
2024-04-08 00:00:00+00:00,DOGE-USD,3hourly,-8.658695247171028
2023-05-04 00:00:00+00:00,SOL-USD,3hourly,-9.917452359720318
2023-05-05 00:00:00+00:00,SOL-USD,3hourly,-9.156378332801392
2023-05-06 00:00:00+00:00,SOL-USD,3hourly,-9.996392363219961
2023-05-07 00:00:00+00:00,SOL-USD,3hourly,-9.632547447095181
2023-05-08 00:00:00+00:00,SOL-USD,3hourly,-9.791894818284387
2023-05-09 00:00:00+00:00,SOL-USD,3hourly,-9.52632243533326
2023-05-10 00:00:00+00:00,SOL-USD,3hourly,-9.362059046902381
2023-05-11 00:00:00+00:00,SOL-USD,3hourly,-9.737027021700502
2023-05-12 00:00:00+00:00,SOL-USD,3hourly,-9.048959715192872
2023-05-13 00:00:00+00:00,SOL-USD,3hourly,-9.766733727159462
2023-05-14 00:00:00+00:00,SOL-USD,3hourly,-9.547767978450425
2023-05-15 00:00:00+00:00,SOL-USD,3hourly,-10.146099297468446
2023-05-17 00:00:00+00:00,SOL-USD,3hourly,-10.392317033320957
2023-05-18 00:00:00+00:00,SOL-USD,3hourly,-9.228016951849417
2023-05-19 00:00:00+00:00,SOL-USD,3hourly,-9.83422543430833
2023-05-20 00:00:00+00:00,SOL-USD,3hourly,-9.789304383110402
2023-05-21 00:00:00+00:00,SOL-USD,3hourly,-11.1681080884048
2023-05-22 00:00:00+00:00,SOL-USD,3hourly,-10.955479766545382
2023-05-23 00:00:00+00:00,SOL-USD,3hourly,-9.995719695547672
2023-05-24 00:00:00+00:00,SOL-USD,3hourly,-10.273291298098107
2023-05-25 00:00:00+00:00,SOL-USD,3hourly,-10.357690201877386
2023-05-26 00:00:00+00:00,SOL-USD,3hourly,-9.769336056513092
2023-05-27 00:00:00+00:00,SOL-USD,3hourly,-10.442473833758122
2023-05-28 00:00:00+00:00,SOL-USD,3hourly,-10.563553668304369
2023-05-29 00:00:00+00:00,SOL-USD,3hourly,-9.683860121751147
2023-05-30 00:00:00+00:00,SOL-USD,3hourly,-9.977258798443884
2023-05-31 00:00:00+00:00,SOL-USD,3hourly,-10.45192708854984
2023-06-01 00:00:00+00:00,SOL-USD,3hourly,-9.916994316099391
2023-06-02 00:00:00+00:00,SOL-USD,3hourly,-10.045736581162256
2023-06-03 00:00:00+00:00,SOL-USD,3hourly,-9.872040157638232
2023-06-04 00:00:00+00:00,SOL-USD,3hourly,-9.981440547345134
2023-06-05 00:00:00+00:00,SOL-USD,3hourly,-10.662817272496653
2023-06-06 00:00:00+00:00,SOL-USD,3hourly,-9.56556186994332
2023-06-07 00:00:00+00:00,SOL-USD,3hourly,-8.872839113938923
2023-06-08 00:00:00+00:00,SOL-USD,3hourly,-9.249184231722857
2023-06-09 00:00:00+00:00,SOL-USD,3hourly,-9.192504435200153
2023-06-10 00:00:00+00:00,SOL-USD,3hourly,-9.31870913165041
2023-06-11 00:00:00+00:00,SOL-USD,3hourly,-8.641278185496672
2023-06-12 00:00:00+00:00,SOL-USD,3hourly,-7.295003016226317
2023-06-13 00:00:00+00:00,SOL-USD,3hourly,-8.242026277733205
2023-06-14 00:00:00+00:00,SOL-USD,3hourly,-8.335208578703174
2023-06-15 00:00:00+00:00,SOL-USD,3hourly,-8.732069071164904
2023-06-16 00:00:00+00:00,SOL-USD,3hourly,-8.014706600298172
2023-06-17 00:00:00+00:00,SOL-USD,3hourly,-8.362271764338548
2023-06-18 00:00:00+00:00,SOL-USD,3hourly,-8.712884083791247
2023-06-19 00:00:00+00:00,SOL-USD,3hourly,-8.918634158231283
2023-06-20 00:00:00+00:00,SOL-USD,3hourly,-9.556881952517765
2023-06-21 00:00:00+00:00,SOL-USD,3hourly,-9.330549309677712
2023-06-22 00:00:00+00:00,SOL-USD,3hourly,-9.363145437509152
2023-06-23 00:00:00+00:00,SOL-USD,3hourly,-9.20607773681957
2023-06-24 00:00:00+00:00,SOL-USD,3hourly,-8.935501991377247
2023-06-25 00:00:00+00:00,SOL-USD,3hourly,-8.700921211579502
2023-06-26 00:00:00+00:00,SOL-USD,3hourly,-9.170201879573732
2023-06-27 00:00:00+00:00,SOL-USD,3hourly,-9.380075933168412
2023-06-28 00:00:00+00:00,SOL-USD,3hourly,-8.997042743669764
2023-06-29 00:00:00+00:00,SOL-USD,3hourly,-9.037280445491191
2023-06-30 00:00:00+00:00,SOL-USD,3hourly,-9.17595567485705
2023-07-01 00:00:00+00:00,SOL-USD,3hourly,-8.21891636079669
2023-07-02 00:00:00+00:00,SOL-USD,3hourly,-7.732428729790022
2023-07-03 00:00:00+00:00,SOL-USD,3hourly,-8.647143260185057
2023-07-04 00:00:00+00:00,SOL-USD,3hourly,-8.77385060763368
2023-07-05 00:00:00+00:00,SOL-USD,3hourly,-8.861001032183413
2023-07-06 00:00:00+00:00,SOL-USD,3hourly,-8.795251967927971
2023-07-07 00:00:00+00:00,SOL-USD,3hourly,-8.845979671445896
2023-07-08 00:00:00+00:00,SOL-USD,3hourly,-7.930944329954372
2023-07-09 00:00:00+00:00,SOL-USD,3hourly,-8.370223890164468
2023-07-10 00:00:00+00:00,SOL-USD,3hourly,-8.799806794383477
2023-07-11 00:00:00+00:00,SOL-USD,3hourly,-9.079800742000458
2023-07-12 00:00:00+00:00,SOL-USD,3hourly,-8.679025093305372
2023-07-13 00:00:00+00:00,SOL-USD,3hourly,-9.074366936938693
2023-07-14 00:00:00+00:00,SOL-USD,3hourly,-9.293647310393235
2023-07-15 00:00:00+00:00,SOL-USD,3hourly,-7.792034010657862
2023-07-16 00:00:00+00:00,SOL-USD,3hourly,-7.337656130483647
2023-07-17 00:00:00+00:00,SOL-USD,3hourly,-8.166190699412889
2023-07-18 00:00:00+00:00,SOL-USD,3hourly,-8.475122096362192
2023-07-19 00:00:00+00:00,SOL-USD,3hourly,-8.269412125156828
2023-07-20 00:00:00+00:00,SOL-USD,3hourly,-8.551990153942326
2023-07-21 00:00:00+00:00,SOL-USD,3hourly,-8.314911773033263
2023-07-22 00:00:00+00:00,SOL-USD,3hourly,-8.258626375674494
2023-07-23 00:00:00+00:00,SOL-USD,3hourly,-9.16086556927516
2023-07-24 00:00:00+00:00,SOL-USD,3hourly,-8.943898804762366
2023-07-25 00:00:00+00:00,SOL-USD,3hourly,-9.117075765554326
2023-07-26 00:00:00+00:00,SOL-USD,3hourly,-8.813769391502998
2023-07-27 00:00:00+00:00,SOL-USD,3hourly,-9.568378282001134
2023-07-28 00:00:00+00:00,SOL-USD,3hourly,-9.078454262169991
2023-07-29 00:00:00+00:00,SOL-USD,3hourly,-9.342597380475699
2023-07-30 00:00:00+00:00,SOL-USD,3hourly,-9.418276540714228
2023-07-31 00:00:00+00:00,SOL-USD,3hourly,-10.039329903986916
2023-08-01 00:00:00+00:00,SOL-USD,3hourly,-9.25813280680045
2023-08-02 00:00:00+00:00,SOL-USD,3hourly,-9.731935017367963
2023-08-03 00:00:00+00:00,SOL-USD,3hourly,-9.324426399511225
2023-08-04 00:00:00+00:00,SOL-USD,3hourly,-9.967134492501762
2023-08-05 00:00:00+00:00,SOL-USD,3hourly,-9.727727923007322
2023-08-06 00:00:00+00:00,SOL-USD,3hourly,-9.717691076792526
2023-08-07 00:00:00+00:00,SOL-USD,3hourly,-9.999640680835924
2023-08-08 00:00:00+00:00,SOL-USD,3hourly,-9.829175265348116
2023-08-09 00:00:00+00:00,SOL-USD,3hourly,-9.918443558557362
2023-08-10 00:00:00+00:00,SOL-USD,3hourly,-9.409200351425401
2023-08-11 00:00:00+00:00,SOL-USD,3hourly,-9.93507245280205
2023-08-12 00:00:00+00:00,SOL-USD,3hourly,-10.227097583104449
2023-08-13 00:00:00+00:00,SOL-USD,3hourly,-10.187017255269485
2023-08-14 00:00:00+00:00,SOL-USD,3hourly,-10.265683633035394
2023-08-15 00:00:00+00:00,SOL-USD,3hourly,-10.291129930742144
2023-08-16 00:00:00+00:00,SOL-USD,3hourly,-9.96332611490945
2023-08-17 00:00:00+00:00,SOL-USD,3hourly,-9.754957677123462
2023-08-18 00:00:00+00:00,SOL-USD,3hourly,-9.643690052093191
2023-08-19 00:00:00+00:00,SOL-USD,3hourly,-8.290335386213162
2023-08-20 00:00:00+00:00,SOL-USD,3hourly,-9.204043068944843
2023-08-21 00:00:00+00:00,SOL-USD,3hourly,-9.592720322423563
2023-08-22 00:00:00+00:00,SOL-USD,3hourly,-10.03952255791105
2023-08-23 00:00:00+00:00,SOL-USD,3hourly,-9.296462362443652
2023-08-24 00:00:00+00:00,SOL-USD,3hourly,-8.790903353630537
2023-08-25 00:00:00+00:00,SOL-USD,3hourly,-9.109385906532772
2023-08-26 00:00:00+00:00,SOL-USD,3hourly,-9.546826782143384
2023-08-27 00:00:00+00:00,SOL-USD,3hourly,-9.75024490906564
2023-08-28 00:00:00+00:00,SOL-USD,3hourly,-10.48230658993591
2023-08-29 00:00:00+00:00,SOL-USD,3hourly,-9.96556658364537
2023-08-30 00:00:00+00:00,SOL-USD,3hourly,-9.916655920063398
2023-08-31 00:00:00+00:00,SOL-USD,3hourly,-8.66233465685955
2023-09-01 00:00:00+00:00,SOL-USD,3hourly,-9.667248680052692
2023-09-02 00:00:00+00:00,SOL-USD,3hourly,-9.205802452598897
2023-09-03 00:00:00+00:00,SOL-USD,3hourly,-9.54847868920862
2023-09-04 00:00:00+00:00,SOL-USD,3hourly,-9.880892709219811
2023-09-05 00:00:00+00:00,SOL-USD,3hourly,-10.008440817701473
2023-09-06 00:00:00+00:00,SOL-USD,3hourly,-9.52430562127269
2023-09-07 00:00:00+00:00,SOL-USD,3hourly,-9.68450126016569
2023-09-08 00:00:00+00:00,SOL-USD,3hourly,-9.648152273439049
2023-09-09 00:00:00+00:00,SOL-USD,3hourly,-10.28520984068172
2023-09-10 00:00:00+00:00,SOL-USD,3hourly,-10.058270131810913
2023-09-11 00:00:00+00:00,SOL-USD,3hourly,-10.894853438283842
2023-09-12 00:00:00+00:00,SOL-USD,3hourly,-8.943830486218179
2023-09-13 00:00:00+00:00,SOL-USD,3hourly,-9.223306725493366
2023-09-14 00:00:00+00:00,SOL-USD,3hourly,-9.058616308376644
2023-09-15 00:00:00+00:00,SOL-USD,3hourly,-9.318321871233348
2023-09-16 00:00:00+00:00,SOL-USD,3hourly,-8.808498397440562
2023-09-17 00:00:00+00:00,SOL-USD,3hourly,-9.110989979212956
2023-09-18 00:00:00+00:00,SOL-USD,3hourly,-9.690254351901455
2023-09-19 00:00:00+00:00,SOL-USD,3hourly,-9.689498108310879
2023-09-20 00:00:00+00:00,SOL-USD,3hourly,-9.000213040195536
2023-09-21 00:00:00+00:00,SOL-USD,3hourly,-9.574691370022038
2023-09-22 00:00:00+00:00,SOL-USD,3hourly,-9.437234988171534
2023-09-23 00:00:00+00:00,SOL-USD,3hourly,-9.814450800340678
2023-09-24 00:00:00+00:00,SOL-USD,3hourly,-10.238942630837954
2023-09-25 00:00:00+00:00,SOL-USD,3hourly,-10.635268091152913
2023-09-26 00:00:00+00:00,SOL-USD,3hourly,-10.335063850002747
2023-09-27 00:00:00+00:00,SOL-USD,3hourly,-10.774949161947642
2023-09-28 00:00:00+00:00,SOL-USD,3hourly,-10.358512658320691
2023-09-29 00:00:00+00:00,SOL-USD,3hourly,-9.857399396956197
2023-09-30 00:00:00+00:00,SOL-USD,3hourly,-10.081378077401427
2023-10-01 00:00:00+00:00,SOL-USD,3hourly,-10.30443827695727
2023-10-02 00:00:00+00:00,SOL-USD,3hourly,-9.63379899955298
2023-10-03 00:00:00+00:00,SOL-USD,3hourly,-7.995530275951681
2023-10-04 00:00:00+00:00,SOL-USD,3hourly,-8.631269128184826
2023-10-05 00:00:00+00:00,SOL-USD,3hourly,-8.969481396972533
2023-10-06 00:00:00+00:00,SOL-USD,3hourly,-8.975320671706045
2023-10-07 00:00:00+00:00,SOL-USD,3hourly,-9.07792770064124
2023-10-08 00:00:00+00:00,SOL-USD,3hourly,-8.957197572663073
2023-10-09 00:00:00+00:00,SOL-USD,3hourly,-9.52562528819772
2023-10-10 00:00:00+00:00,SOL-USD,3hourly,-9.875983049429646
2023-10-11 00:00:00+00:00,SOL-USD,3hourly,-9.647696411317282
2023-10-12 00:00:00+00:00,SOL-USD,3hourly,-9.856254235405764
2023-10-13 00:00:00+00:00,SOL-USD,3hourly,-9.678310000323517
2023-10-14 00:00:00+00:00,SOL-USD,3hourly,-9.738876308524343
2023-10-15 00:00:00+00:00,SOL-USD,3hourly,-9.538768102783886
2023-10-16 00:00:00+00:00,SOL-USD,3hourly,-10.614526660690496
2023-10-17 00:00:00+00:00,SOL-USD,3hourly,-10.194817489886802
2023-10-18 00:00:00+00:00,SOL-USD,3hourly,-9.225159140586674
2023-10-19 00:00:00+00:00,SOL-USD,3hourly,-9.291302753955485
2023-10-20 00:00:00+00:00,SOL-USD,3hourly,-9.77220559814918
2023-10-21 00:00:00+00:00,SOL-USD,3hourly,-9.39118306267519
2023-10-22 00:00:00+00:00,SOL-USD,3hourly,-8.879539626733953
2023-10-23 00:00:00+00:00,SOL-USD,3hourly,-8.26118877484102
2023-10-24 00:00:00+00:00,SOL-USD,3hourly,-8.859516552371563
