time,"ln_RV_d,t","ln_RV_w,t","ln_RV_m,t","RV_d,t","RV_w,t","RV_m,t",volume,IPNMAT,UEMPMEAN,USCONS,BUSLOANS,AAAFFM
2020-01-03,-13.729925567621974,-14.136048521615509,-13.873865375801184,1.0893541419911942e-06,7.257585003430693e-07,9.433151829973576e-07,76369.82516208,97.7854,21.9,7580,2352.0278,1.39
2020-01-04,-14.596822353715403,-14.18416005803745,-13.882825265109595,4.578050704892801e-07,6.916677974819117e-07,9.349009350309272e-07,23522.52832979,97.7854,21.9,7580,2352.0278,1.39
2020-01-05,-14.33553343138794,-14.280499860295276,-13.883487311373711,5.945069494053468e-07,6.281418248070242e-07,9.342821922003616e-07,45976.90467944,97.7854,21.9,7580,2352.0278,1.39
2020-01-06,-13.895720060543203,-14.220337765497892,-13.860224852936938,9.229229713884044e-07,6.670920693842567e-07,9.56270654141273e-07,66623.60224533,97.7854,21.9,7580,2352.0278,1.39
2020-01-07,-14.145578794174444,-14.228298975378012,-13.8497971194807,7.188746784746374e-07,6.618022938563068e-07,9.66294562123833e-07,49423.03829942,97.7854,21.9,7580,2352.0278,1.39
2020-01-08,-13.505296059937224,-14.042328818851448,-13.817265539709815,1.3637175974966209e-06,7.970656271276928e-07,9.982465573344385e-07,65330.02588082,97.7854,21.9,7580,2352.0278,1.39
2020-01-09,-13.928936174837956,-13.963024640426392,-13.797745012476495,8.927706010098511e-07,8.628502871793337e-07,1.0179242914672752e-06,29626.27448346,97.7854,21.9,7580,2352.0278,1.39
2020-01-10,-13.701852265143888,-13.957902791817489,-13.77607390795112,1.1203692212606974e-06,8.672810127892629e-07,1.0402245985829502e-06,39943.62494404,97.7854,21.9,7580,2352.0278,1.39
2020-01-11,-13.75723261170405,-13.863325457932984,-13.764114668461223,1.060009580467718e-06,9.53310228500468e-07,1.0527395793458497e-06,36441.55604354,97.7854,21.9,7580,2352.0278,1.39
2020-01-12,-14.28389074617257,-13.85861489838817,-13.750014190017422,6.260154747070271e-07,9.578114464007084e-07,1.0676888594037729e-06,22489.87410818,97.7854,21.9,7580,2352.0278,1.39
2020-01-13,-14.734699139555689,-13.940005402812009,-13.745147078373748,3.988425379985492e-07,8.829428130593004e-07,1.0728980869458624e-06,25377.8484142,97.7854,21.9,7580,2352.0278,1.39
2020-01-14,-12.310010751633436,-13.462027662154242,-13.628588127708753,4.506405397464845e-06,1.4240186300579016e-06,1.2055337684765624e-06,213364.02323772,97.7854,21.9,7580,2352.0278,1.39
2020-01-15,-12.76102054439076,-13.321256602783,-13.638241270973031,2.8705108589726616e-06,1.6392748102687644e-06,1.193952565735113e-06,132435.11943117,97.7854,21.9,7580,2352.0278,1.39
2020-01-16,-13.532257713388852,-13.284076427806164,-13.6696866715335,1.3274407555830809e-06,1.7013705466363689e-06,1.156992408044564e-06,66528.4188054,97.7854,21.9,7580,2352.0278,1.39
2020-01-17,-13.049802772597216,-13.201117468763874,-13.727034901574898,2.1505159398347564e-06,1.84853436357552e-06,1.0925076567057622e-06,104090.40198454,97.7854,21.9,7580,2352.0278,1.39
2020-01-18,-13.167119841227864,-13.137318099279842,-13.738413649517444,1.91246066031376e-06,1.9703130892678114e-06,1.08014674666437e-06,90453.99586615,97.7854,21.9,7580,2352.0278,1.39
2020-01-19,-12.61120474872575,-12.958022770168755,-13.65786470651231,3.3344435345495973e-06,2.357231383531036e-06,1.170751501336167e-06,84510.86219963,97.7854,21.9,7580,2352.0278,1.39
2020-01-20,-13.824057942939184,-12.92273611131319,-13.638374133403092,9.914890400665507e-07,2.4418951695407505e-06,1.193793944833466e-06,33661.08225896,97.7854,21.9,7580,2352.0278,1.39
2020-01-21,-14.061409398449522,-13.16849242669886,-13.640457656376183,7.820013277992621e-07,1.90983744530281e-06,1.1913092370959516e-06,26649.51542634,97.7854,21.9,7580,2352.0278,1.39
2020-01-22,-14.538449997565436,-13.365010642412082,-13.661174855421436,4.853235778879845e-07,1.5690964051478563e-06,1.1668825464722272e-06,17799.53613901,97.7854,21.9,7580,2352.0278,1.39
2020-01-23,-13.9876649500109,-13.410228012351322,-13.656446671690034,8.418491883153094e-07,1.4997261812524603e-06,1.1724128453767546e-06,37521.94904477,97.7854,21.9,7580,2352.0278,1.39
2020-01-24,-13.895578079976463,-13.534570301991184,-13.65113107613669,9.23054017817742e-07,1.3243744781071725e-06,1.178661510860266e-06,30607.38955464,97.7854,21.9,7580,2352.0278,1.39
2020-01-25,-14.107353110452271,-13.668933776584662,-13.663465219712643,7.468861220779647e-07,1.1578638297877732e-06,1.164213018618367e-06,14432.13574286,97.7854,21.9,7580,2352.0278,1.39
2020-01-26,-14.361289297043395,-14.084325325996351,-13.670316583666985,5.793904136558678e-07,7.642848125172405e-07,1.1562638339813e-06,62728.24180709,97.7854,21.9,7580,2352.0278,1.39
2020-01-27,-14.149694814292484,-14.13720719251756,-13.669755108650865,7.15921856940902e-07,7.24918072070719e-07,1.1569132295287505e-06,64393.87801594,97.7854,21.9,7580,2352.0278,1.39
2020-01-28,-14.032893577116283,-14.132759373930025,-13.6765364663699,8.04621724746283e-07,7.28149557348865e-07,1.1490943284159746e-06,49486.98180172,97.7854,21.9,7580,2352.0278,1.39
2020-01-29,-14.080810449818136,-14.07897414103616,-13.673156774449648,7.669759056571561e-07,7.683856041730324e-07,1.152984483292954e-06,31025.37875248,97.7854,21.9,7580,2352.0278,1.39
2020-01-30,-13.684845776866624,-14.02509718049538,-13.662125396836704,1.1395857066065346e-06,8.109193925003502e-07,1.165773903274162e-06,86551.74073014,97.7854,21.9,7580,2352.0278,1.39
2020-01-31,-14.021644653440829,-14.044545414353692,-13.65084204820349,8.137239522654027e-07,7.953008117071588e-07,1.179002226196445e-06,40859.38701188,97.7854,21.9,7580,2352.0278,1.39
2020-02-01,-14.30090706970692,-14.068437427064987,-13.645676594307606,6.154531139898948e-07,7.765246676945776e-07,1.185108063974496e-06,61988.097241790005,97.4803,20.6,7615,2346.8249,1.2
2020-02-02,-13.924046349345543,-14.011624674424686,-13.651097444327885,8.971467841197256e-07,8.219184349037001e-07,1.1787011520454471e-06,73833.9001289,97.4803,20.6,7615,2346.8249,1.2
2020-02-03,-13.954184242357226,-13.985110087249552,-13.639493792030976,8.705120437824251e-07,8.440027473096319e-07,1.1924580511552186e-06,52472.18816839,97.4803,20.6,7615,2346.8249,1.2
2020-02-04,-14.307727113832131,-14.01838459452433,-13.639025317081176,6.112699773977288e-07,8.163810691169814e-07,1.1930168187549646e-06,32814.82487858,97.4803,20.6,7615,2346.8249,1.2
2020-02-05,-14.05132554840646,-14.01437649871548,-13.642748200757495,7.899268044234095e-07,8.196597689407318e-07,1.1885836131894649e-06,112571.78267528,97.4803,20.6,7615,2346.8249,1.2
2020-02-06,-13.31521624650328,-13.929281059952748,-13.616991986745962,1.649206579678576e-06,8.924627508081663e-07,1.219594676562929e-06,97252.55843254,97.4803,20.6,7615,2346.8249,1.2
2020-02-07,-13.552898472320884,-13.85427551623567,-13.618726179727512,1.3003222074519322e-06,9.619767872633847e-07,1.2174814968947732e-06,131038.17291476,97.4803,20.6,7615,2346.8249,1.2
2020-02-08,-13.618890092044415,-13.768672454303388,-13.609880645439178,1.2172819530361264e-06,1.0479523356985607e-06,1.2282985419623157e-06,92504.17564883,97.4803,20.6,7615,2346.8249,1.2
2020-02-09,-14.376132265009003,-13.814172365844463,-13.624905595522993,5.708540495186957e-07,1.0013390878984136e-06,1.2099813695709156e-06,70830.23108587,97.4803,20.6,7615,2346.8249,1.2
2020-02-10,-13.631258781404732,-13.767921104548256,-13.620992844039108,1.2023185006067076e-06,1.0487400103018826e-06,1.2147250002422153e-06,89474.32994992001,97.4803,20.6,7615,2346.8249,1.2
2020-02-11,-12.948762693853118,-13.552149976955883,-13.574006060261969,2.379160903849336e-06,1.3012958569378266e-06,1.2731631812136256e-06,66594.43057278001,97.4803,20.6,7615,2346.8249,1.2
2020-02-12,-13.128765986411848,-13.42865759749984,-13.53326100027492,1.987235688038681e-06,1.4723399831685796e-06,1.3261096195482969e-06,247391.34158921,97.4803,20.6,7615,2346.8249,1.2
2020-02-13,-12.573346832831056,-13.266541295946004,-13.559835752830644,3.4630985573883423e-06,1.7314674085556892e-06,1.29133272487908e-06,166131.63862731,97.4803,20.6,7615,2346.8249,1.2
2020-02-14,-13.42643265341158,-13.252181740696903,-13.5965064853696,1.4756195043327475e-06,1.7565098795386623e-06,1.2448363463910828e-06,130107.88254049,97.4803,20.6,7615,2346.8249,1.2
2020-02-15,-12.915468615993026,-13.15592064271362,-13.566638029545492,2.4597062739233283e-06,1.9339990682368343e-06,1.2825785303357578e-06,197523.24441278,97.4803,20.6,7615,2346.8249,1.2
2020-02-16,-12.584938854704893,-12.964729457736306,-13.534097444593812,3.423186023578461e-06,2.3414750645310864e-06,1.3250008664605477e-06,231252.77263548,97.4803,20.6,7615,2346.8249,1.2
2020-02-17,-12.46835560004938,-12.81516897501181,-13.48658981166454,3.846466589438573e-06,2.719210505792782e-06,1.3894677307647084e-06,200751.49466405,97.4803,20.6,7615,2346.8249,1.2
2020-02-18,-13.069752125501186,-12.829515086908664,-13.516452734842014,2.108039634533211e-06,2.680478895890478e-06,1.3485876007641622e-06,172266.807,97.4803,20.6,7615,2346.8249,1.2
2020-02-19,-12.6348185162018,-12.764052585773388,-13.4619759968815,3.256627145223961e-06,2.8618205326312325e-06,1.4240922042694091e-06,156044.9047046,97.4803,20.6,7615,2346.8249,1.2
2020-02-20,-12.724990588200846,-12.788677356520406,-13.411900818709428,2.975821007293736e-06,2.792209454046289e-06,1.497219526919225e-06,158343.00193087,97.4803,20.6,7615,2346.8249,1.2
2020-02-21,-13.65036664841526,-12.80394032047844,-13.396562859030372,1.1795628568563931e-06,2.7499156472639527e-06,1.520360836218172e-06,92424.26785042,97.4803,20.6,7615,2346.8249,1.2
2020-02-22,-13.902508898649389,-12.88749557459382,-13.394923596586557,9.16678616690364e-07,2.5294831248021003e-06,1.5228551504973405e-06,44405.64320865,97.4803,20.6,7615,2346.8249,1.2
2020-02-23,-14.170236168846293,-13.054400254993327,-13.39978787553441,7.013658639690806e-07,2.140651673429332e-06,1.5154655453690516e-06,86203.89137873,97.4803,20.6,7615,2346.8249,1.2
2020-02-24,-13.424145382502848,-13.226368174896775,-13.38381302073033,1.4789985087735097e-06,1.802441947620037e-06,1.5398692915922365e-06,155403.52437044,97.4803,20.6,7615,2346.8249,1.2
2020-02-25,-13.066434252465609,-13.225813064541567,-13.351111484267404,2.115045458184412e-06,1.8034427795702084e-06,1.5910577930765212e-06,146980.69782538,97.4803,20.6,7615,2346.8249,1.2
2020-02-26,-12.555053359990616,-13.204619379144562,-13.293886535199238,3.527033671441262e-06,1.8420722833155368e-06,1.6847615202265334e-06,348736.47428788,97.4803,20.6,7615,2346.8249,1.2
2020-02-27,-12.450549032485377,-13.134272772472062,-13.234155712915705,3.915572399321693e-06,1.9763224821766738e-06,1.7884598760457136e-06,192402.74810861,97.4803,20.6,7615,2346.8249,1.2
2020-02-28,-12.816217934450108,-13.028934565085803,-13.19846754512318,2.7163596597403545e-06,2.195864882588668e-06,1.8534393345151532e-06,126065.062627,97.4803,20.6,7615,2346.8249,1.2
2020-02-29,-13.529453740252425,-13.002326144775417,-13.195027938159376,1.331168087028453e-06,2.255077664065538e-06,1.8598254138625507e-06,69893.65100003,97.4803,20.6,7615,2346.8249,1.2
2020-03-01,-13.009473538240549,-12.909374352953217,-13.169803479199713,2.2390172003038843e-06,2.474742140684796e-06,1.9073351887971667e-06,113790.97492486,97.6755,17.0,7546,2561.6615,2.39
2020-03-02,-13.606692392488076,-12.923722295117711,-13.15908228258246,1.2322209178542533e-06,2.439488199124902e-06,1.9278941155926454e-06,88372.87810135,97.6755,17.0,7546,2561.6615,2.39
2020-03-03,-13.425723081318392,-12.961822614652403,-13.149112232472463,1.4766669343227804e-06,2.348291267144669e-06,1.9472114539327477e-06,69647.50097061,97.6755,17.0,7546,2561.6615,2.39
2020-03-04,-14.066483774899424,-13.14482458012544,-13.150696414080572,7.780432096616429e-07,1.955578344033295e-06,1.9441291594620545e-06,68067.53264535,97.6755,17.0,7546,2561.6615,2.39
2020-03-05,-14.062841156773649,-13.404881804359997,-13.14779251981692,7.808824920310468e-07,1.507765500134631e-06,1.949782909949832e-06,70773.51320721,97.6755,17.0,7546,2561.6615,2.39
2020-03-06,-14.148870275122974,-13.614961931969251,-13.149048394806302,7.165124059862102e-07,1.2220730353126102e-06,1.9473357633352584e-06,83003.82600572,97.6755,17.0,7546,2561.6615,2.39
2020-03-07,-13.650175966520704,-13.632816337315491,-13.15711608224326,1.1797877995822566e-06,1.2004472799631538e-06,1.931688470665381e-06,99286.45462024,97.6755,17.0,7546,2561.6615,2.39
2020-03-08,-12.434004764775946,-13.44443921374562,-13.11189794114776,3.9808915159245095e-06,1.4492864679089574e-06,2.021040780947801e-06,273877.40194058,97.6755,17.0,7546,2561.6615,2.39
2020-03-09,-12.106631551697204,-13.09172669743365,-13.04329485956921,5.522767019081248e-06,2.0622216252271e-06,2.1645569498159714e-06,293862.50759159,97.6755,17.0,7546,2561.6615,2.39
2020-03-10,-13.271960067777744,-13.07486692054592,-13.025721284967505,1.7221103564956844e-06,2.0972849712518e-06,2.202932160048537e-06,128252.29183447,97.6755,17.0,7546,2561.6615,2.39
2020-03-11,-12.96568346689143,-12.973808287188003,-13.008664393970886,2.339242341071675e-06,2.3203134185960903e-06,2.24082962139737e-06,150959.75484241,97.6755,17.0,7546,2561.6615,2.39
2020-03-12,-9.665794035031976,-11.393526818286231,-12.3626348535309,6.341602076223961e-05,1.1268190314340172e-05,4.275391616677046e-06,1630368.71594845,97.6755,17.0,7546,2561.6615,2.39
2020-03-13,-9.431887318389965,-10.697000440703013,-11.886880553251666,8.012783041221055e-05,2.261266431522936e-05,6.880078107482775e-06,900953.53318025,97.6755,17.0,7546,2561.6615,2.39
2020-03-14,-12.106888873472514,-10.669941743147332,-11.876957929486446,5.521346073695219e-06,2.323288692581693e-05,6.9486863580263376e-06,138789.62123569,97.6755,17.0,7546,2561.6615,2.39
2020-03-15,-12.180386435431693,-10.662900235303589,-11.85957904826203,5.130094717859412e-06,2.3397058811807627e-05,7.070502198477227e-06,153021.26631793,97.6755,17.0,7546,2561.6615,2.39
2020-03-16,-10.959548544596345,-10.592939828503049,-11.79155301198971,1.7391159690846812e-05,2.509254347920271e-05,7.568217312374675e-06,336044.77181697,97.6755,17.0,7546,2561.6615,2.39
2020-03-17,-12.0366398761785,-10.569303889405331,-11.780602329987232,5.923163503656581e-06,2.569269392879712e-05,7.651549895043947e-06,125778.40319941,97.6755,17.0,7546,2561.6615,2.39
2020-03-18,-12.382006876219195,-10.559047326342576,-11.779092233958144,4.193365702389076e-06,2.5957568694699607e-05,7.663113198808963e-06,104101.03112254,97.6755,17.0,7546,2561.6615,2.39
2020-03-19,-12.02905748625357,-10.939083143203124,-11.762440360800008,5.9682459392409645e-06,1.7750743719985517e-05,7.791786742299221e-06,324988.40315722,97.6755,17.0,7546,2561.6615,2.39
2020-03-20,-11.25567877214164,-11.717299535624296,-11.721875979660505,1.2933641510680548e-05,8.151573876909801e-06,8.11435388781444e-06,354730.45921523,97.6755,17.0,7546,2561.6615,2.39
