time,open,close,high,low,volume,"RV_d,t",daily_return,"RV_w,t","RV_m,t","ln_RV_d,t","ln_RV_w,t","ln_RV_m,t"
2017-09-22,256.71,262.19,269.5,253.03,184090.52055605,4.302515315008154e-05,0.0215062142050102,6.113486689904338e-05,7.356491022091157e-05,-10.053725656312714,-9.70242820153507,-9.517342409220035
2017-09-23,262.19,285.9,287.2,259.01,163399.14502929,3.4058473731335076e-05,0.0904306037606315,5.038655433473452e-05,7.404267695562202e-05,-10.287431694910087,-9.895786197551546,-9.510868915380131
2017-09-24,285.9,282.0,294.54,275.41,197222.06517433,4.041936592108758e-05,-0.01364113326337868,4.907353383584998e-05,7.446305877573934e-05,-10.11620153336846,-9.92219069423684,-9.505207410914887
2017-09-25,281.93,295.2,297.93,281.8,186936.14648863,3.4747221985185955e-05,0.04680851063829783,4.297202242941297e-05,7.490764674675119e-05,-10.267410932021422,-10.054961295205983,-9.499254579905198
2017-09-26,295.06,289.28,296.38,285.2,104873.09534207,2.0746346859409438e-05,-0.020054200542005463,3.804951753130454e-05,7.510961695802997e-05,-10.783140381755281,-10.17662215359756,-9.496561952025996
2017-09-27,289.17,309.75,315.51,286.93,215016.03199622,2.5805487473974545e-05,0.07076189159292046,3.81154284941153e-05,7.523724638555617e-05,-10.564923395862897,-10.174891410448563,-9.49486415194762
2017-09-28,309.83,302.63,310.69,297.75,140688.25464169,2.080510815841375e-05,-0.022986279257465658,3.137245103992684e-05,7.502984057824544e-05,-10.780312016868827,-10.369580405567936,-9.497624649182379
2017-09-29,302.51,292.66,303.9,280.5,276915.29398632,3.6748119124443404e-05,-0.03294451971053747,3.0475731893407105e-05,7.50719430000839e-05,-10.211423513902439,-10.398579866694769,-9.497063664203534
2017-09-30,292.74,303.44,307.76,292.3,131483.05721278,1.8237432732634046e-05,0.036834552039909596,2.8215583179306956e-05,7.516070456058001e-05,-10.912034332531546,-10.475636137633721,-9.49588200932005
2017-10-01,303.44,304.26,305.57,295.0,110281.72038604,1.3307209168156992e-05,0.002702346427629898,2.4342417928888303e-05,7.486988421671191e-05,-11.227204626870085,-10.623290135614504,-9.499758828180576
2017-10-02,304.24,296.82,304.63,292.1,134442.65535228,1.321222612116493e-05,-0.02445277065667517,2.1265989948313875e-05,7.148855187585037e-05,-11.234367935749844,-10.758401477400126,-9.545973234708336
2017-10-03,296.82,291.69,300.5,285.93,129996.90149638,2.1051469488184903e-05,-0.01728320194056998,2.1309578895281794e-05,7.01542403088596e-05,-10.768540190857488,-10.756353872946145,-9.564814306929572
2017-10-04,291.69,291.4,296.0,287.56,113069.8982739,1.5820137908604554e-05,-0.0009942061777915567,1.9883100385943227e-05,6.44082814015765e-05,-11.0542268783047,-10.825640413868243,-9.65026833992918
2017-10-05,291.4,295.12,297.92,285.12,91605.41140231,1.535418178015519e-05,0.01276595744680864,1.9104396617620574e-05,6.060657821650972e-05,-11.084122692358417,-10.865592059996988,-9.711107119352732
2017-10-06,295.09,308.43,309.59,293.04,107659.83161576,1.0679757306109955e-05,0.04510029818378958,1.5380344929287225e-05,5.9242903437221036e-05,-11.447160448837431,-11.082420167006452,-9.733864558333877
2017-10-07,308.41,311.46,315.0,304.5,117241.01288757,1.1704978378315667e-05,0.009823947086859075,1.4447137164384598e-05,5.8602285391760956e-05,-11.355496304240905,-11.145014283146008,-9.74473686228238
2017-10-08,311.46,309.82,314.39,307.55,104144.3479545,1.0884168393163904e-05,-0.005265523662749572,1.410098848224273e-05,5.5200115440578815e-05,-11.428201265538197,-11.169265657913803,-9.804545513368577
2017-10-09,309.83,297.4,311.16,287.03,180903.36090347,2.685109935803941e-05,-0.040087792912013476,1.604939894465337e-05,5.4734641231005354e-05,-10.525203793414104,-11.039839158020731,-9.81301375408338
2017-10-10,297.43,299.32,307.0,292.57,104877.08482835,2.017196493733355e-05,0.006455951580363273,1.5923755437388886e-05,5.3776750078450186e-05,-10.811216791936237,-11.047698511058378,-9.830669338877925
2017-10-11,299.32,303.2,306.55,296.6,116411.88385806,1.6725459542581556e-05,0.012962715488440413,1.6053087099385603e-05,5.3051245979617376e-05,-10.998578475939913,-11.039609384242876,-9.844252206288155
2017-10-12,303.32,303.06,310.01,302.1,186176.32766384,2.308148394442379e-05,-0.0004617414248020424,1.7156987408566833e-05,5.229985127857586e-05,-10.676479822705648,-10.97310503825806,-9.858517030519316
2017-10-13,303.2,337.46,350.0,298.0,407091.35354854,7.781327092191806e-05,0.11350887613013927,2.6747489353682277e-05,5.144890253990252e-05,-9.461198563924054,-10.529069944964114,-9.874921426525855
2017-10-14,337.44,339.24,348.0,334.05,151346.66041397,1.9353162437935664e-05,0.0052746992236116785,2.7840087076485133e-05,4.562057326828246e-05,-10.852654718357233,-10.489033594755636,-9.9951517750256
2017-10-15,339.24,337.23,344.89,315.0,251396.82236936,2.680262713619533e-05,-0.00592500884329672,3.0114152611203907e-05,3.2744160703402364e-05,-10.527010647781866,-10.410515310293707,-10.326785910912946
2017-10-16,337.05,334.46,355.0,330.85,271488.75261866,4.2763951000953636e-05,-0.008213978590279725,3.238741713162023e-05,3.052640368071758e-05,-10.059815076614967,-10.337740570732496,-10.396918554398473
2017-10-17,334.3,315.65,334.8,308.0,192295.88986619,2.337876971091723e-05,-0.056239909107217656,3.2845532099275036e-05,2.965201235730551e-05,-10.66368222473702,-10.323694831438228,-10.425980564425469
2017-10-18,315.63,313.45,316.21,287.46,253404.50714429,4.586554236507367e-05,-0.006969744970695357,3.700840107391676e-05,2.8598937041799798e-05,-9.989796433822956,-10.204365615041569,-10.46214100719979
2017-10-19,313.42,306.97,316.5,304.0,118276.17755343,2.337453064913363e-05,-0.02067315361301636,3.705026488887532e-05,2.7537958691898637e-05,-10.663863562172562,-10.203235056750426,-10.499945188983213
2017-10-20,306.96,302.61,313.01,301.04,119341.59051962,2.311113013344628e-05,-0.01420334234615761,2.9235673347665064e-05,2.746352600520354e-05,-10.675196232517704,-10.440120904357478,-10.50265176072553
2017-10-21,302.57,299.23,303.0,289.31,105565.27234282,2.000869071381314e-05,-0.011169492085522648,2.9329320244218988e-05,2.5863617351072877e-05,-10.819343843102919,-10.43692285136967,-10.562673312304431
2017-10-22,299.29,293.55,305.62,289.4,95667.36138689,2.1039928107356945e-05,-0.01898205393844199,2.8506077525813505e-05,2.5130776516315392e-05,-10.769088587051318,-10.465393246903705,-10.59141730691341
2017-10-23,293.52,284.85,293.96,273.5,171019.29294048,3.3880465585130935e-05,-0.02963719979560553,2.7237008180695976e-05,2.512484291144192e-05,-10.292671946092703,-10.510933914554276,-10.591653443885498
2017-10-24,285.0,296.3,311.85,280.02,217203.08613358,6.305185623464649e-05,0.040196594698964416,3.290459196980015e-05,2.5879259255227218e-05,-9.671553055310323,-10.321898336382272,-10.562068711027628
2017-10-25,296.3,295.46,300.0,288.5,94351.2187521,2.36770896008258e-05,-0.0028349645629430764,2.973481300347903e-05,2.551025484241521e-05,-10.651002660872486,-10.423192043593643,-10.576430035957857
2017-10-26,295.45,295.1,299.0,290.55,59672.34697163,1.4708346215471743e-05,-0.0012184390442021575,2.849678665581305e-05,2.530898815428396e-05,-11.127095455539868,-10.465719225965147,-10.584350962306585
2017-10-27,295.02,295.99,299.5,291.6,68542.3009807,1.4944465566276296e-05,0.003015926804472935,2.733012028907448e-05,2.4946954090694018e-05,-11.11116952290282,-10.507521156677434,-10.598758823752487
2017-10-28,296.0,293.49,297.01,288.6,70589.77382236,1.3547663405067914e-05,-0.008446231291597717,2.640711638782516e-05,2.470503926558249e-05,-11.209296467938882,-10.541877023991919,-10.608503316289864
2017-10-29,293.59,304.39,312.49,290.5,167155.69393836,2.8549078662273964e-05,0.03713925517053385,2.7479852181384736e-05,2.443173791684351e-05,-10.463885893406655,-10.502057469759064,-10.619627536590249
2017-10-30,304.38,307.0,314.4,303.93,86761.33438983,1.232360302590646e-05,0.008574526101383206,2.440030038720981e-05,2.4234610259952586e-05,-11.303994189213562,-10.620915114789675,-10.627728770498225
2017-10-31,306.99,303.69,312.0,303.1,81834.35450419,9.359282916852346e-06,-0.010781758957654763,1.6729932770382074e-05,2.4103012718242434e-05,-11.579141881856978,-10.998311061480365,-10.633173716224944
2017-11-01,303.69,288.6,305.11,287.04,154793.77070359,2.009772170250404e-05,-0.04968882742270064,1.621859449919325e-05,2.4332529237620403e-05,-10.814904097457756,-11.02935216536241,-10.62369645105929
2017-11-02,288.84,284.89,293.01,275.21,260889.51155798,6.676616074831394e-05,-0.012855162855162972,2.3655425146742138e-05,2.5856352279624703e-05,-9.614314181398496,-10.651918076235987,-10.562954251042326
2017-11-03,284.88,303.47,307.36,284.0,218812.57796824,4.4804040979387445e-05,0.06521815437537315,2.7921078777186583e-05,2.682248238198413e-05,-10.013212222178394,-10.486128642665154,-10.526270127272928
2017-11-04,303.47,299.48,304.38,293.0,133048.30731538,1.6515667498470322e-05,-0.0131479223646489,2.834507936195836e-05,2.686119857259464e-05,-11.01120108222892,-10.471057110334515,-10.524827744908889
2017-11-05,299.45,295.63,301.0,292.28,98781.88302626,1.1195164357901018e-05,-0.012855616401763137,2.586594874704794e-05,2.6878378807654338e-05,-11.400028626654553,-10.562583174452813,-10.524188356343421
2017-11-06,295.38,296.9,310.0,292.0,159948.38671495,1.9118710767746192e-05,0.004295910428576244,2.6836678424453614e-05,2.7125503220635357e-05,-10.864843081079577,-10.52574100819662,-10.51503619436291
2017-11-07,296.67,291.42,304.2,285.01,216907.09246409,3.135392176632583e-05,-0.01845739306163674,2.997876968866411e-05,2.780782833307409e-05,-10.370171202494683,-10.415021103868247,-10.490192982193138
2017-11-08,291.39,307.5,318.9,290.11,337874.09790882,4.093307957703195e-05,0.055178093473337464,3.295524938502524e-05,2.827722767370717e-05,-10.103572030196734,-10.320359996047008,-10.473453753081204
2017-11-09,307.52,319.52,328.8,305.0,252662.29811955,2.8098121470779505e-05,0.03908943089430883,2.7431243773948895e-05,2.8541432891488704e-05,-10.479807835432924,-10.503827910479174,-10.464153740746708
2017-11-10,319.52,296.18,324.03,286.0,356087.58188685,4.588079860814545e-05,-0.07304707060590876,2.7585066292342893e-05,2.95132775270075e-05,-9.989463859399812,-10.498236008040198,-10.430670310215397
2017-11-11,296.12,313.07,320.0,294.7,279575.15200467,5.2693504242040536e-05,0.057026132757107106,3.2753328684281496e-05,3.050034487026139e-05,-9.851018369178309,-10.326505961833226,-10.39777256719315
2017-11-12,313.25,303.9,316.99,293.33,491136.17494117003,0.00023340111942032915,-0.029290573993036806,6.449703655034266e-05,3.5686606486875095e-05,-8.36275204197795,-9.648891280173977,-10.240735108006836
2017-11-13,303.42,313.22,318.0,302.27,303201.69023579,7.308535134766321e-05,0.030667982889108325,7.220655663318794e-05,3.747767945053268e-05,-9.523882603250525,-9.535979704094647,-10.191765016850935
2017-11-14,313.31,334.28,336.97,313.22,421069.74123305,4.794545953551584e-05,0.06723708575442155,7.45767763145008e-05,3.818244053051003e-05,-9.945446452765584,-9.503681408678501,-10.173134820009471
2017-11-15,334.29,330.59,339.61,321.5,207407.86753743,2.54828523868309e-05,-0.011038650233337277,7.236960100161494e-05,3.7606403910039264e-05,-10.577504787417846,-9.533724222413376,-10.188336205314314
2017-11-16,330.89,331.16,335.11,321.18,196093.12491547,2.6524794942690293e-05,0.0017241900843947278,7.214484006903076e-05,3.7711271417765045e-05,-10.537430604212666,-9.536834792016586,-10.185551531596364
2017-11-17,330.91,331.0,335.22,325.0,193073.85479192,2.1389577775510163e-05,-0.0004831501389057635,6.864609423579715e-05,3.689540593144626e-05,-10.752606774405121,-9.58654632123921,-10.207423515171435
2017-11-18,331.09,346.68,350.4,325.32,215430.90136524,2.1666560636614616e-05,0.04737160120845929,6.421367372073632e-05,3.683847359769562e-05,-10.739740470443431,-9.653294383642418,-10.208967780722856
2017-11-19,346.89,354.7,371.0,343.28,333209.04485558,3.692054521665856e-05,0.023133725625937407,3.614502026306908e-05,3.729878743380269e-05,-10.206742380923533,-10.227971370907133,-10.196549740320055
2017-11-20,354.71,367.94,373.7,352.03,197683.32353287,1.733496076389723e-05,0.03732731886100926,2.818067875110251e-05,3.7209663102138834e-05,-10.962785242233528,-10.476873965513315,-10.198942069606987
2017-11-21,367.81,359.83,373.5,350.0,298803.85370432,3.7201552178474153e-05,-0.02204163722346042,2.6645834842953702e-05,3.774838390450941e-05,-10.199160072327846,-10.532877710638298,-10.184567893662207
2017-11-22,359.83,380.48,381.89,358.8,193348.46722014,1.376261535093925e-05,0.05738821109968617,2.497151526639775e-05,3.707778889670301e-05,-11.193554674410963,-10.59777477203768,-10.202492449662097
2017-11-23,380.73,405.19,426.27,374.34,530215.18985945,5.129231918710328e-05,0.06494428090832627,2.850973301559961e-05,3.668580432845157e-05,-9.877969540445504,-10.465265019671419,-10.213120680770809
2017-11-24,405.19,469.89,478.5,395.0,581822.81804277,8.931971551348702e-05,0.15967817567067288,3.8214038406739164e-05,3.887389185887362e-05,-9.323288316023284,-10.172307612303817,-10.155187693109136
2017-11-25,469.9,464.0,483.0,454.4,290204.00503298,4.547989856103916e-05,-0.012534848581582936,4.161594382451409e-05,3.9899610270392535e-05,-9.998240119492536,-10.087027199111972,-10.129144001775495
2017-11-26,464.0,469.6,474.0,446.5,218194.17705273,3.734725237637785e-05,0.012068965517241459,4.1676901990188275e-05,4.064636983072925e-05,-10.195251213311565,-10.085563491732037,-10.110601029015301
2017-11-27,469.54,473.44,491.89,457.08,343951.75423442,6.551042905459693e-05,0.008177172061328841,4.855911174600253e-05,4.237846201904688e-05,-9.63330120578999,-9.932728703266603,-10.068870296036359
2017-11-28,473.46,465.56,479.0,457.2,243809.79262039,2.0370706256203856e-05,-0.01664413653261232,4.6154705185678195e-05,4.210584960551122e-05,-10.801412656937112,-9.98351164802651,-10.075323881428892
2017-11-29,465.58,420.34,518.0,400.2,797029.92328674,0.0003302053247711524,-0.09713033765787449,9.136080653142293e-05,5.270190699701941e-05,-8.01579590071138,-9.300693984037059,-9.850858917169955
2017-11-30,421.49,432.21,454.95,385.2,495552.74850223,0.0002234992403649838,0.028239044582956563,0.00011596179527112014,5.9839905578623795e-05,-8.406102542730817,-9.062249772216932,-9.723837802196627
2017-12-01,432.01,460.67,467.0,411.0,266650.92991121,6.480520124584909e-05,0.0658476203697278,0.00011245972180431473,6.13301548967353e-05,-9.644124691687553,-9.092915428833363,-9.699238912702059
2017-12-02,460.67,455.51,472.0,446.31,198181.93180205,3.9097164135947274e-05,-0.011201076692643364,0.00011154790260073018,6.040785500965641e-05,-10.149460622095669,-9.101056439586745,-9.714391411650503
2017-12-03,455.5,459.49,482.7,431.0,250478.42720115,7.453242074724451e-05,0.008737459111764823,0.00011686006951085397,6.139880100191831e-05,-9.504276349425801,-9.054533326016545,-9.698120250657897
2017-12-04,459.31,465.0,471.06,439.27,218325.08927883,4.4918691408371534e-05,0.0119915558554049,0.00011391839270425035,6.23455684655817e-05,-10.010656560121848,-9.080028219386708,-9.682817963495193
2017-12-05,465.0,451.87,467.38,444.17,241443.31645265,3.415317348489644e-05,-0.028236559139784956,0.00011588731659406357,6.311083543648153e-05,-10.284655048449581,-9.062892247652954,-9.670618084672801
2017-12-06,450.87,413.71,454.23,403.0,390767.11791419,9.151719417496818e-05,-0.08444906720959577,8.178901222318012e-05,6.552411821672226e-05,-9.298983688855987,-9.411367648277968,-9.633092266049134
2017-12-07,413.71,415.02,429.0,390.0,326455.85453217,0.00016330724702916485,0.0031664692659107985,7.319015603234883e-05,6.992256239215024e-05,-8.71987718034938,-9.522449626472705,-9.56812217980351
2017-12-08,415.03,442.19,453.61,400.34,319904.17442917,0.0002159860778749634,0.06546672449520519,9.478742412222231e-05,7.575766233541462e-05,-8.440296606639953,-9.263873814441592,-9.487970965747643
2017-12-09,442.19,460.92,488.0,441.0,339429.86226944,0.00011707393825083854,0.04235735769691762,0.00010592696328149248,7.872352289474992e-05,-9.05270487190151,-9.152760726985772,-9.449568554001734
2017-12-10,460.92,429.24,460.92,413.3,250282.84888671,0.00014405812776568307,-0.06873210101536065,0.00011585920714126945,8.19961005333345e-05,-8.84529367479962,-9.06313483556736,-9.4088388663023
2017-12-11,429.2,515.25,545.0,429.14,301025.29046567,8.597487476760536e-05,0.20037741123846797,0.00012172437619258854,8.310547955085332e-05,-9.361455458261075,-9.013751280635784,-9.395399919036656
2017-12-12,515.24,633.98,655.0,497.75,711839.40712538,0.0002902531487874837,0.23043182920912186,0.000158310086950101,8.500054719642514e-05,-8.14475708890943,-8.750954872639266,-9.372852863889678
2017-12-13,633.98,690.69,744.69,573.0,759526.35337084,0.0003517371691983621,0.08945077131770729,0.00019548436909630013,9.428894112478179e-05,-7.95262633968309,-8.540030135206914,-9.26914664853403
2017-12-14,690.69,686.51,760.0,651.0,502424.48623038,0.00013555103460646594,-0.006051919095397484,0.00019151919589305747,9.72091269604801e-05,-8.906162349393133,-8.560522514716801,-9.238645952135723
2017-12-15,686.45,678.29,698.31,610.0,362345.26614201,9.096148361002461e-05,-0.01197360562846872,0.00017365853956949475,9.939174800125325e-05,-9.305074398078661,-8.658419603078672,-9.216441465843982
2017-12-16,678.13,683.25,711.96,672.51,201409.4580453,3.2965897071127106e-05,0.007312506450043443,0.00016164310511525027,9.960645140553446e-05,-10.320036952933627,-8.730119707871387,-9.214283622323475
2017-12-17,683.24,708.78,725.0,683.24,215686.52229042,3.0561966841802536e-05,0.03736553238199769,0.00014542936784041018,9.991219770774421e-05,-10.395754235730344,-8.83582003361481,-9.211218780586645
2017-12-18,709.45,783.99,798.9,660.0,433473.67466135,8.376985056571692e-05,0.10611191060695857,0.00014511436438299755,0.00010198230737204763,-9.387437393664097,-8.837988406537033,-9.19071121686222
2017-12-19,783.99,799.98,863.0,750.01,533245.71014175,0.0001508041763872314,0.020395668312095827,0.00012519308261153294,0.00010577842841106672,-8.799528407898375,-8.985653351531258,-9.154163949583086
2017-12-20,800.0,794.94,826.2,709.0,433048.17176884,0.0002328331509632766,-0.006300157503937531,0.00010820679429223501,0.0001129617014177127,-8.365188451200055,-9.131466399694924,-9.088461722207132
2017-12-21,794.45,786.98,848.08,747.1,343751.0390266,0.00016274726242178044,-0.010013334339698643,0.0001120919696944228,0.00011714655842582291,-8.723312097774176,-9.096190865649024,-9.052084770942441
2017-12-22,786.96,628.19,792.0,492.01,791449.14219204,0.0010555691389967272,-0.20177132836920886,0.0002498930633210946,0.00015187344254734918,-6.853675189271445,-8.294477478327371,-8.792462998754312
2017-12-23,626.67,672.59,717.0,616.19,240916.35291294,0.00019684287804360036,0.07067925309221734,0.0002733040606028765,0.00015672512784256574,-8.533104720839894,-8.204925607464531,-8.76101706509192
2017-12-24,672.82,659.9,675.0,560.0,313103.73206373,0.00030227165977953207,-0.018867363475520094,0.00031211973102255214,0.00016382352598476722,-8.104184409235362,-8.072123690491837,-8.716720770577941
2017-12-25,659.88,709.81,737.0,651.76,218745.54072111,0.00010626130430582916,0.07563267161691156,0.0003153327958425682,0.0001658495728429269,-9.149609362352503,-8.061881982098127,-8.704429368137225
2017-12-26,710.33,749.8,749.8,708.83,150542.16184625,5.582548052234e-05,0.0563390203012073,0.00030176441071901223,0.00016646551378112563,-9.793280152620104,-8.105863941980285,-8.700722394434688
2017-12-27,749.79,736.45,766.06,703.27,168477.61196255,6.193536677150097e-05,-0.017804747932781972,0.0002773504415487586,0.0001663463450383558,-9.689419188097855,-8.190228719437044,-8.701438527256911
2017-12-28,737.15,711.42,740.3,652.0,258581.33127015,0.00017604458573426476,-0.03398737185144962,0.0002792500591648278,0.00017153547435429115,-8.644773266972656,-8.18340290814452,-8.670720465201397
2017-12-29,711.42,731.52,755.0,703.02,205644.54405434,5.275710333251405e-05,0.028253352450029467,0.00013599119692708303,0.00016228720030633657,-9.849812134341967,-8.90292040280053,-8.7261429509632
2017-12-30,731.5,683.02,737.56,640.43,269308.46503267,0.00014321358994690095,-0.06630030621172356,0.000128329870056126,0.0001596110119590671,-8.851173406076793,-8.960906499284386,-8.742770878091504
2017-12-31,682.24,736.77,741.99,675.56,153786.45446874,5.1152375212410635e-05,0.07869462094814206,9.245568654653723e-05,0.00015915591775795247,-9.880701630429504,-9.288781092595647,-8.745626221402784
2018-01-01,736.77,752.46,762.0,717.94,123047.1101661,3.567013772667574e-05,0.021295655360560328,8.237123417808671e-05,0.0001590416835443101,-10.2411966974662,-9.404274281778862,-8.746344229446104
2018-01-02,752.88,858.78,890.0,752.55,451786.90648497,0.00011579226044715003,0.1412965473247747,9.093791702448817e-05,0.00016041701153430695,-9.063712830575811,-9.30533351477268,-8.73773381120845
2018-01-03,858.47,942.01,954.73,840.0,312084.51808148,5.6686616552397826e-05,0.09691655604462146,9.018809556461628e-05,0.00016080927570577452,-9.777972414732558,-9.31361311782492,-8.735291518145704
2018-01-04,942.01,940.81,997.0,893.24,353034.42616778,7.85032577703508e-05,-0.0012738718272630178,7.62536201412e-05,0.000162287611848623,-9.452370433777777,-9.481445666342124,-8.726140415077658
2018-01-05,939.42,962.77,1023.6,930.0,302148.30840873,6.0035135219028415e-05,0.023341588631073273,7.729333898213063e-05,0.00016123820988342497,-9.72058058014752,-9.46790277707826,-8.732627721963587
2018-01-06,962.74,1004.3,1014.2,951.38,128011.73856786,2.9298737659598975e-05,0.04313595147335292,6.1019788655373205e-05,0.0001567712595711061,-10.437966126159502,-9.704312342212178,-8.760722760399902
2018-01-07,1004.9,1115.8,1116.0,999.5,203512.08324672,3.7057747912209684e-05,0.11102260280792597,5.900627046963021e-05,0.000150806981905681,-10.2030331076473,-9.737866840559509,-8.7995098043529
2018-01-08,1115.8,1129.0,1225.0,965.18,439390.07032672,0.0002185213497844611,0.011830077074744594,8.512787219217097e-05,0.00015418856229013506,-8.428626837517974,-9.371356053186616,-8.777334274098854
2018-01-09,1129.0,1283.8,1299.0,1119.1,296976.27143973,9.769261379983314e-05,0.13711248892825512,8.254220838541141e-05,0.0001526430451579401,-9.233684602593964,-9.402200778662023,-8.787408400529202
2018-01-10,1284.0,1246.8,1382.0,1200.0,380395.6966317,0.0001952499435206306,-0.0288206885807758,0.00010233696938087325,0.0001562855474497076,-8.541230058511458,-9.187239568267227,-8.763825791544672
2018-01-11,1246.0,1135.1,1332.2,1100.0,360551.60201607,0.0003252415142420309,-0.08958934873275592,0.00013758529173397041,0.0001574518262981925,-8.030942530867332,-8.89126652964657,-8.756391011258138
2018-01-12,1135.2,1257.0,1285.0,1073.1,209234.27559499,9.802403214334602e-05,0.10739141925821527,0.00014301227700887293,0.00014899472172969196,-9.23029788340416,-8.85258007818064,-8.811599677279222
2018-01-13,1257.0,1379.9,1424.3,1252.5,202787.7919056,5.379442844871658e-05,0.09777247414478918,0.00014651166140731829,0.00014626950152443367,-9.830340656592064,-8.828405532625114,-8.830059736984985
2018-01-14,1380.0,1349.7,1385.0,1256.0,176866.79101932,8.457653556439848e-05,-0.021885643887238238,0.00015330005964334526,0.00014605666992291276,-9.37785368721759,-8.783113383023665,-8.831515861409786
2018-01-15,1349.8,1276.9,1377.9,1264.0,137558.79593875,5.877679091157566e-05,-0.05393791212862109,0.0001304794083757902,0.00014691703305092773,-9.741763493367301,-8.944295133875542,-8.825642531533843
2018-01-16,1276.1,1019.6,1280.0,867.0,672041.32993028,0.0007843100067391499,-0.20150364163207768,0.00022856760736712114,0.00017204196771417263,-7.150706199011351,-8.383678516700304,-8.667772112575362
2018-01-17,1019.7,1021.6,1088.3,770.0,686645.9879237,0.0011213723361643362,0.001961553550411832,0.00036087080631622197,0.00020662871723412662,-6.793202043595987,-7.926990540925118,-8.484587011741102
2018-01-18,1021.6,994.0,1079.0,940.0,374016.2024133,0.0004139452732258311,-0.02701644479248244,0.0003735427718853363,0.0002154000871287466,-7.789776783152635,-7.892478043521304,-8.443013388744637
2018-01-19,993.92,1032.6,1079.0,960.0,174907.11618156,0.00017650671469405453,0.03883299798792739,0.0003847545836782946,0.00021352253925310588,-8.642151638722185,-7.862904871922371,-8.451768160595584
2018-01-20,1032.6,1146.3,1160.0,1029.2,163876.50397756,8.550388513427818e-05,0.11011040092969204,0.0003892845060619463,0.00021094776001018915,-9.366948742886937,-7.851200103621142,-8.46390003803201
2018-01-21,1146.5,1047.7,1146.7,1001.0,197618.99535919,0.00014140775174093504,-0.08601587717002523,0.00039740325123002295,0.0001804757137683294,-8.863862984639974,-7.830559046626821,-8.619914339003918
2018-01-22,1047.7,997.52,1084.1,912.46,238875.67700848,0.00019292746238372012,-0.04789538990168951,0.0004165676328689007,0.00018034519991300005,-8.553196282277309,-7.783461725701308,-8.620637766366759
2018-01-23,997.44,981.8,1022.0,905.21,228024.68142193,0.00019833478547187395,-0.015759082524661183,0.0003328568869735756,0.00017688063743607812,-8.52555411940663,-8.007797929209051,-8.640035417644564
2018-01-24,981.81,1061.6,1070.6,952.03,173282.59899318,9.052105041031725e-05,0.08127928294968423,0.0001855924175801443,0.0001763559623062277,-9.309928133086888,-8.59195759200196,-8.643006092348623
2018-01-25,1061.6,1048.2,1102.4,1023.1,162053.4950817,6.58761066788471e-05,-0.012622456669178495,0.00013586825093057515,0.0001766909831781113,-9.627734751564967,-8.903824884920674,-8.641108208927001
2018-01-26,1047.7,1046.9,1078.6,983.0,138706.74929474,8.265952464787348e-05,-0.001240221331806901,0.00012246150949540645,0.00017738178844065703,-9.400780499588326,-9.007713785553996,-8.63720615152842
2018-01-27,1046.1,1113.9,1125.4,1031.4,105775.28321739,4.387893800283134e-05,0.0639984716782882,0.00011651508847662833,0.00017297626684960926,-10.034076125155702,-9.057489778523996,-8.662356158717742
2018-01-28,1113.5,1245.5,1265.0,1108.9,189342.70143541,4.607418207921637e-05,0.1181434599156117,0.00010289600709638279,0.00017275350280783266,-9.98525780650917,-9.181791719605213,-8.663644818776291
2018-01-29,1245.5,1174.3,1260.0,1154.5,139630.48109732,5.069729471266414e-05,-0.05716579686872747,8.257741171480337e-05,0.00016966962630002476,-9.889638007515337,-9.401774380758443,-8.681657386422462
2018-01-30,1174.3,1076.9,1183.0,1041.0,246828.75858809,0.00012327560713325516,-0.08294302989014724,7.185467195214355e-05,0.00017207373403071958,-9.001088000834736,-9.540864923862951,-8.667587486785395
2018-01-31,1076.9,1120.0,1128.8,1025.0,136714.86217373,0.0001043666615045239,0.04002228619184689,7.383261639417307e-05,0.00017436361815664783,-9.16760026776163,-9.513709967431272,-8.65436767973891
2018-02-01,1119.8,1035.0,1179.4,985.0,285589.40044129,0.00014933072734842314,-0.0758928571428571,8.575470506125536e-05,0.00017548156705335694,-8.809347065161475,-9.364019603904488,-8.647976551609503
2018-02-02,1035.5,923.13,1039.1,768.0,520780.56316366,0.0004976901338803662,-0.10808695652173916,0.00014504479209446862,0.00019018168429762257,-7.605532895723284,-8.838467952250543,-8.567530709558074
2018-02-03,923.77,972.1,999.0,845.0,211353.86775562,0.0001770620502428688,0.05304778308580582,0.00016407095098590254,0.00019346697738003985,-8.639010320480576,-8.71521159573375,-8.550403719593112
2018-02-04,972.1,825.3,972.8,771.0,340168.03045374,0.00026006668391774366,-0.15101327023968736,0.00019464130839140641,0.00020013469566999704,-8.254572483226543,-8.544352137402031,-8.516519939751024
2018-02-05,825.2,698.62,858.6,641.01,547559.09604872,0.0005206012780484572,-0.15349569853386646,0.00026177044886794827,0.00021651144701629232,-7.560526110453965,-8.248042587605338,-8.437867138864993
2018-02-06,697.62,782.99,799.0,565.54,790355.79335489,0.0008296460951191914,0.12076665426125799,0.0003626805185802249,0.00024293105858985836,-7.094511339526963,-7.921988225331301,-8.322732864383637
2018-02-07,781.98,752.88,848.99,716.3,416880.11878033,0.00027237502420213665,-0.038455152683942395,0.00038668171325131244,0.00024472618107044755,-8.208330675843554,-7.857908649708107,-8.315370600715656
