Ticker,Date,Open,High,Low,Close,Volume,daily_rv,ln_daily_rv,daily_return,ln_daily_return,ln_daily_rv_lag1,ln_daily_rv_lag2,ln_daily_rv_lag3,weekly_rv,ln_weekly_rv,ln_weekly_rv_lag1,monthly_rv,ln_monthly_rv,ln_monthly_rv_lag1,Risk
SOL-USD,2023-09-01 00:00:00+00:00,19.25786399841309,19.352075576782227,19.253664016723636,19.329296112060547,0.0,0.0007412289456744862,-7.207201011867558,-0.020609862828991576,-0.020825210041317047,-6.6125301050591245,-7.187647917981624,-5.2487769419367645,0.0013124792466743767,-6.635837375681125,-6.629232687980058,0.0010201785403288236,-6.887777627465527,-6.896709600849461,High Risk
SOL-USD,2023-09-02 00:00:00+00:00,19.54020118713379,19.54020118713379,19.478105545043945,19.492094039916992,2668800.0,0.0003555457481585926,-7.94185663019706,0.008422341243707665,0.008387071226733442,-7.207201011867558,-6.6125301050591245,-7.187647917981624,0.001340867619046494,-6.614438397641681,-6.635837375681125,0.0010109692115010162,-6.89684579291789,-6.887777627465527,High Risk
SOL-USD,2023-09-03 00:00:00+00:00,19.521467208862305,19.62179374694824,19.516700744628903,19.57915496826172,0.0,0.00022971300890625615,-8.378679815540032,0.004466473851728825,0.004456528759395351,-7.94185663019706,-7.207201011867558,-6.6125301050591245,0.001313764534691503,-6.634858572320325,-6.614438397641681,0.0009934711733832144,-6.914305511609039,-6.89684579291789,High Risk
SOL-USD,2023-09-04 00:00:00+00:00,19.32596015930176,19.50086975097656,19.32596015930176,19.500471115112305,1521056.0,0.0005239995577171994,-7.554019717694734,-0.004018756339431495,-0.004026853240952747,-8.378679815540032,-7.94185663019706,-7.207201011867558,0.001314817331859258,-6.634057534135098,-6.634858572320325,0.0009956159592041918,-6.912148957864286,-6.914305511609039,High Risk
SOL-USD,2023-09-05 00:00:00+00:00,20.243558883666992,20.29933738708496,20.21357727050781,20.273361206054688,759936.0,0.0008928449185223314,-7.021097655637855,0.039634431721160546,0.03886914339945462,-7.554019717694734,-8.378679815540032,-7.94185663019706,0.0006918036994656734,-7.276208313881296,-6.634057534135098,0.001005936180260872,-6.901836648421436,-6.912148957864286,High Risk
SOL-USD,2023-09-06 00:00:00+00:00,19.58957290649414,19.629789352416992,19.57184219360352,19.619712829589844,0.0,0.0010446532279185683,-6.864070287948586,-0.03224173682011988,-0.03277295101277787,-7.021097655637855,-7.554019717694734,-8.378679815540032,0.00073305917666686,-7.218284127185046,-7.276208313881296,0.0010168238053263575,-6.891071426358407,-6.901836648421436,High Risk
SOL-USD,2023-09-07 00:00:00+00:00,19.92245101928711,19.96859359741211,19.824254989624023,19.88587951660156,3376224.0,0.0002466995854820888,-8.307339214681331,0.013566288626319256,0.013475090421105075,-6.864070287948586,-7.021097655637855,-7.554019717694734,0.0005763835703399319,-7.458737198166158,-7.218284127185046,0.000986412865576597,-6.921435563238333,-6.891071426358407,High Risk
SOL-USD,2023-09-08 00:00:00+00:00,19.60186195373535,19.625368118286133,19.59244537353516,19.599292755126957,0.0,0.0005904081266404659,-7.434696520137808,-0.014411570845299981,-0.014516426171652821,-8.307339214681331,-6.864070287948586,-7.021097655637855,0.0005548377390493575,-7.496834849037192,-7.458737198166158,0.0009858726893069306,-6.921983330048099,-6.921435563238333,High Risk
SOL-USD,2023-09-09 00:00:00+00:00,19.49597549438477,19.49597549438477,19.446510314941406,19.446510314941406,0.0,9.621247743683016e-05,-9.248951505617779,-0.007795303743579396,-0.00782584595120291,-7.434696520137808,-8.307339214681331,-6.864070287948586,0.0005177901289462486,-7.565940554277275,-7.496834849037192,0.000976811191599309,-6.931217177822165,-6.921983330048099,High Risk
SOL-USD,2023-09-10 00:00:00+00:00,18.367624282836918,18.367624282836918,18.25029182434082,18.25029182434082,2163488.0,0.0028452041504943492,-5.862120456335294,-0.06151327262462569,-0.0634865654366389,-9.248951505617779,-7.434696520137808,-8.307339214681331,0.0008914317206016904,-7.022681712936099,-7.565940554277275,0.0010593026457821773,-6.850144468694616,-6.931217177822165,High Risk
SOL-USD,2023-09-11 00:00:00+00:00,17.553857803344727,17.73879623413086,17.553857803344727,17.73879623413086,4244896.0,0.0012665338369080286,-6.6714713720156125,-0.02802670747038505,-0.028426951720576542,-5.862120456335294,-9.248951505617779,-7.434696520137808,0.0009975080462003804,-6.910250342866492,-7.022681712936099,0.0010934794810968124,-6.818390482452576,-6.850144468694616,High Risk
SOL-USD,2023-09-12 00:00:00+00:00,18.008031845092773,18.008031845092773,17.919416427612305,17.933456420898438,0.0,0.0019950083960914144,-6.217107020082041,0.010973697662360893,0.010913923540027784,-6.6714713720156125,-5.862120456335294,-9.248951505617779,0.001154959971567392,-6.763689592260545,-6.910250342866492,0.0011517405488800808,-6.766480960059858,-6.818390482452576,High Risk
SOL-USD,2023-09-13 00:00:00+00:00,18.43956756591797,18.44042015075684,18.361034393310547,18.403810501098636,0.0,0.0016303859831933876,-6.418938492690898,0.026227742670513976,0.02588969353032484,-6.217107020082041,-6.6714713720156125,-5.862120456335294,0.001238636079463795,-6.693744440654951,-6.763689592260545,0.0011866394295550868,-6.736629975671841,-6.766480960059858,High Risk
SOL-USD,2023-09-14 00:00:00+00:00,18.94791984558105,18.96617889404297,18.825593948364254,18.836788177490234,1204192.0,0.002643818684924167,-5.935530935394003,0.023526523290692936,0.023254040087973712,-6.418938492690898,-6.217107020082041,-6.6714713720156125,0.0015810816650983774,-6.449646068010158,-6.693744440654951,0.0012458045614371146,-6.687973723698761,-6.736629975671841,High Risk
SOL-USD,2023-09-15 00:00:00+00:00,19.146339416503903,19.403003692626957,19.146339416503903,19.172277450561523,14503120.0,0.0008934368191960172,-7.020434937453091,0.01781032254066517,0.017653577134002056,-5.935530935394003,-6.418938492690898,-6.217107020082041,0.0016243714783205992,-6.4226343205920475,-6.449646068010158,0.0012319542733564106,-6.699153530341751,-6.687973723698761,High Risk
SOL-USD,2023-09-16 00:00:00+00:00,19.08913993835449,19.14093399047852,19.08673095703125,19.14093399047852,0.0,0.0005353639708737213,-7.532563722990465,-0.0016348323856583136,-0.0016361701823706515,-7.020434937453091,-5.935530935394003,-6.418938492690898,0.0016871074059544406,-6.384739810607703,-6.4226343205920475,0.0010982259479034064,-6.81405917573208,-6.699153530341751,High Risk
SOL-USD,2023-09-17 00:00:00+00:00,18.77774810791016,18.831411361694336,18.768110275268555,18.831411361694336,1090576.0,0.0004819929445258273,-7.63758108193403,-0.016170717110155275,-0.016302889979660038,-7.532563722990465,-7.020434937453091,-5.935530935394003,0.0013495058051017949,-6.608016823846853,-6.384739810607703,0.001062874363427024,-6.846778377174622,-6.81405917573208,High Risk
SOL-USD,2023-09-18 00:00:00+00:00,19.804481506347656,19.810199737548828,19.63975143432617,19.65846824645996,334208.0,0.00188837078355461,-6.272040840946137,0.0439190068593569,0.042981906814359996,-7.63758108193403,-7.532563722990465,-7.020434937453091,0.001438339654622735,-6.54426584825355,-6.608016823846853,0.001101848326258207,-6.810766212698381,-6.846778377174622,High Risk
SOL-USD,2023-09-19 00:00:00+00:00,20.07278251647949,20.07943725585937,20.037303924560547,20.03790283203125,0.0,0.0007119535004736247,-7.247497957008541,0.019301330134895656,0.019117422140751367,-6.272040840946137,-7.63758108193403,-7.532563722990465,0.0012550460981059078,-6.6805829755144845,-6.54426584825355,0.0011171763822707753,-6.796950864225216,-6.810766212698381,High Risk
SOL-USD,2023-09-20 00:00:00+00:00,20.284648895263672,20.31773376464844,20.23898696899414,20.303232192993164,1241792.0,0.0007983605766309895,-7.132950212153349,0.013241373769802722,0.013154473062755708,-7.247497957008541,-6.272040840946137,-7.63758108193403,0.001136185325739851,-6.780078833133371,-6.6805829755144845,0.0011024306815297332,-6.810237826515853,-6.796950864225216,High Risk
SOL-USD,2023-09-21 00:00:00+00:00,19.54192543029785,19.591833114624023,19.471376419067383,19.478960037231445,0.0,0.0006433767260474298,-7.3487801171934315,-0.04059807561311257,-0.04144518409287119,-7.132950212153349,-7.247497957008541,-6.272040840946137,0.0008504079030431743,-7.0697944376551956,-6.780078833133371,0.0010691977139372251,-6.840846711807646,-6.810237826515853,High Risk
SOL-USD,2023-09-22 00:00:00+00:00,19.463666915893555,19.480337142944336,19.437673568725582,19.437673568725582,0.0,0.0002622912167370054,-8.246055157214412,-0.0021195417222967805,-0.002121791129890601,-7.3487801171934315,-7.132950212153349,-7.247497957008541,0.0007602442455490298,-7.181870800591605,-7.0697944376551956,0.0010439916006842606,-6.864703834875644,-6.840846711807646,High Risk
SOL-USD,2023-09-23 00:00:00+00:00,19.429183959960938,19.477693557739254,19.411890029907227,19.477693557739254,0.0,0.0001406019414243312,-8.869577770544128,0.002058887802193654,0.002056771197439201,-8.246055157214412,-7.3487801171934315,-7.132950212153349,0.0007038496699134025,-7.258945761663341,-7.181870800591605,0.0010235413429947834,-6.884486759936885,-6.864703834875644,High Risk
SOL-USD,2023-09-24 00:00:00+00:00,19.503477096557617,19.503477096557617,19.30803680419922,19.373615264892575,7820992.0,0.00020285529441313563,-8.503017668513719,-0.00534346084345938,-0.005357788191559689,-8.869577770544128,-8.246055157214412,-7.3487801171934315,0.0006639728627544466,-7.317269278668728,-7.258945761663341,0.0010035662067663668,-6.9041954160533034,-6.884486759936885,High Risk
SOL-USD,2023-09-25 00:00:00+00:00,19.391979217529297,19.40504646301269,19.37870979309082,19.40460777282715,0.0,0.00015274131197835024,-8.786764838922291,0.0015997276456054532,0.0015984494443364286,-8.503017668513719,-8.869577770544128,-8.246055157214412,0.0004160257953864095,-7.784763291485029,-7.317269278668728,0.0010034300124471861,-6.904331135610805,-6.9041954160533034,High Risk
SOL-USD,2023-09-26 00:00:00+00:00,18.956056594848636,19.034543991088867,18.941389083862305,19.021970748901367,5303008.0,0.0002792887102504719,-8.183264507418116,-0.01971887442433129,-0.01991588562247974,-8.786764838922291,-8.503017668513719,-8.869577770544128,0.0003542165396402448,-7.945602137939959,-7.784763291485029,0.0009987584828091622,-6.908997567493914,-6.904331135610805,High Risk
SOL-USD,2023-09-27 00:00:00+00:00,19.030994415283203,19.13279151916504,19.02216148376465,19.127775192260746,0.0,0.0009566133301864777,-6.952111291851256,0.005562223008122924,0.005546810969445788,-8.183264507418116,-8.786764838922291,-8.503017668513719,0.0003768240758624574,-7.883732121702302,-7.945602137939959,0.0010134245945639477,-6.894419995862364,-6.908997567493914,High Risk
SOL-USD,2023-09-28 00:00:00+00:00,19.858720779418945,19.960865020751957,19.85039710998535,19.95786666870117,4186768.0,0.0005471632931715525,-7.5107632750983155,0.043397178610520504,0.04248190756811229,-6.952111291851256,-8.183264507418116,-8.786764838922291,0.0003630792997373321,-7.920889290980914,-7.883732121702302,0.0008565320261604187,-7.062618849001414,-6.894419995862364,High Risk
SOL-USD,2023-09-29 00:00:00+00:00,20.296337127685547,20.341508865356445,20.26618003845215,20.30252456665039,0.0,0.00045957434865000316,-7.685209825884048,0.01726927550276347,0.017121856358884212,-7.5107632750983155,-6.952111291851256,-8.183264507418116,0.00039126260429633175,-7.8461316011749345,-7.920889290980914,0.0008466556748650767,-7.074216469146897,-7.062618849001414,High Risk
SOL-USD,2023-09-30 00:00:00+00:00,21.40977478027344,21.447540283203125,21.38079833984375,21.39455795288086,937728.0,0.0012312034151865032,-6.699763201575272,0.05378805885176852,0.05239134721600562,-7.685209825884048,-7.5107632750983155,-6.952111291851256,0.0005470628148337849,-7.510946926973033,-7.8461316011749345,0.0008429148277122738,-7.078644639809033,-7.074216469146897,High Risk
SOL-USD,2023-10-01 00:00:00+00:00,24.25968360900879,24.38658142089844,23.83130645751953,23.83130645751953,37063872.0,0.007110132395372773,-4.946234414331528,0.11389571637821816,0.10786352525448291,-6.699763201575272,-7.685209825884048,-7.5107632750983155,0.0015338166863994474,-6.479996083569308,-7.510946926973033,0.0010552116093688834,-6.854013954566267,-7.078644639809033,High Risk
SOL-USD,2023-10-02 00:00:00+00:00,23.309112548828125,23.412818908691406,23.28151130676269,23.375247955322266,0.0,0.0025926315993470106,-5.955081857587871,-0.01913694924825926,-0.01932243084217823,-4.946234414331528,-6.699763201575272,-7.685209825884048,0.0018823724417378273,-6.2752223606190665,-6.479996083569308,0.0011297811377418306,-6.785731348431252,-6.854013954566267,High Risk
SOL-USD,2023-10-03 00:00:00+00:00,23.47567176818848,23.67879867553711,23.44465446472168,23.54606056213379,9833728.0,0.0016888559359476121,-6.383703940266447,0.007307413685536224,0.007280843897257992,-5.955081857587871,-4.946234414331528,-6.699763201575272,0.0020837391882659903,-6.1735913125073365,-6.2752223606190665,0.0011784192353098757,-6.743581369705801,-6.785731348431252,High Risk
SOL-USD,2023-10-04 00:00:00+00:00,23.221553802490234,23.253210067749023,23.14554023742676,23.14554023742676,0.0,0.0014759706301019759,-6.518439451306724,-0.01701007791303888,-0.017156411087971134,-6.383703940266447,-5.955081857587871,-4.946234414331528,0.0021579330882539184,-6.138604418996726,-6.1735913125073365,0.0012101516043893684,-6.7170096343382095,-6.743581369705801,High Risk
SOL-USD,2023-10-05 00:00:00+00:00,22.781644821166992,22.810762405395508,22.695253372192383,22.695253372192383,0.0,0.0013364805293960618,-6.617715590844535,-0.019454584365512284,-0.01964631556631725,-6.518439451306724,-6.383703940266447,-5.955081857587871,0.002270692693428849,-6.087670342747769,-6.138604418996726,0.0012249394580851594,-6.704863858178051,-6.7170096343382095,High Risk
SOL-USD,2023-10-06 00:00:00+00:00,23.552265167236328,23.552265167236328,23.363426208496094,23.42497062683105,0.0,0.001310186231536247,-6.637585990395011,0.0321528578100283,0.03164677412395137,-6.617715590844535,-6.518439451306724,-6.383703940266447,0.002392208676698312,-6.035538207276518,-6.087670342747769,0.0012337905582057488,-6.697664093831286,-6.704863858178051,High Risk
SOL-USD,2023-10-07 00:00:00+00:00,23.311906814575195,23.316938400268555,23.28376007080078,23.28550720214844,0.0,0.0005453579993645439,-7.51406809938401,-0.005953622179695195,-0.005971415647096524,-6.637585990395011,-6.617715590844535,-6.518439451306724,0.002294230760152318,-6.077357672416772,-6.035538207276518,0.0012437458386684974,-6.689627615291242,-6.697664093831286,High Risk
SOL-USD,2023-10-08 00:00:00+00:00,23.26134490966797,23.302146911621094,23.22537612915039,23.244966506958008,1790592.0,0.000329293213788201,-8.018561976786405,-0.0017410269331257222,-0.001742544281935844,-7.51406809938401,-6.637585990395011,-6.617715590844535,0.001325539448497379,-6.625935771457847,-6.077357672416772,0.0012350420082400883,-6.696650294711383,-6.689627615291242,High Risk
SOL-USD,2023-10-09 00:00:00+00:00,22.12973022460937,22.177913665771484,22.073734283447266,22.120718002319336,950336.0,0.0009896338071370323,-6.918175575043253,-0.048365245194143314,-0.04957397872566942,-8.018561976786405,-7.51406809938401,-6.637585990395011,0.0010965397638959533,-6.815595726380874,-6.625935771457847,0.001264822719230095,-6.6728233095246985,-6.696650294711383,High Risk
SOL-USD,2023-10-10 00:00:00+00:00,22.170833587646484,22.18961334228516,22.10590362548828,22.10590362548828,0.0,0.0004461970511813006,-7.71474988472524,-0.0006697059665740079,-0.0006699303197875564,-6.918175575043253,-8.018561976786405,-7.51406809938401,0.0009190170660721948,-6.99220586551747,-6.815595726380874,0.0011848558159196602,-6.738134186127365,-6.6728233095246985,High Risk
SOL-USD,2023-10-11 00:00:00+00:00,21.96024513244629,22.004825592041016,21.93733787536621,22.004825592041016,0.0,0.0007557284538439991,-7.187828434345254,-0.004572445223669619,-0.004582930826770859,-7.71474988472524,-6.918175575043253,-8.018561976786405,0.0008161253266067694,-7.110942628265467,-6.99220586551747,0.001167828969817526,-6.752608835248762,-6.738134186127365,High Risk
SOL-USD,2023-10-12 00:00:00+00:00,21.323366165161133,21.33251571655273,21.278810501098636,21.299850463867188,1357792.0,0.0007203009951575558,-7.235841384482301,-0.03203729678406597,-0.03256172218345471,-7.187828434345254,-7.71474988472524,-6.918175575043253,0.0007280996788584114,-7.225072597631676,-7.110942628265467,0.0011253387231197306,-6.789671201425875,-6.752608835248762,High Risk
SOL-USD,2023-10-13 00:00:00+00:00,21.74883079528809,21.83373260498047,21.74883079528809,21.83373260498047,3676768.0,0.000803535949207777,-7.126488633018687,0.025065065222826366,0.024756088841883683,-7.235841384482301,-7.187828434345254,-7.71474988472524,0.0006557210670972014,-7.329775062040172,-7.225072597631676,0.0010977770553202103,-6.814468002667916,-6.789671201425875,High Risk
SOL-USD,2023-10-14 00:00:00+00:00,22.00687789916992,22.025848388671875,22.006628036499023,22.01211166381836,0.0,0.0001693030403272801,-8.683820310762686,0.008169883824500124,0.008136690988836922,-7.126488633018687,-7.235841384482301,-7.187828434345254,0.0006019989300918779,-7.415254889913049,-7.329775062040172,0.001015293200500314,-6.892577840714572,-6.814468002667916,High Risk
SOL-USD,2023-10-15 00:00:00+00:00,21.894336700439453,21.939193725585938,21.872913360595703,21.92032241821289,1624064.0,0.0003201057102663691,-8.046859272139857,-0.004169942757302314,-0.004178661214019881,-8.683820310762686,-7.126488633018687,-7.235841384482301,0.0006006864295887591,-7.417437507359245,-7.415254889913049,0.0009961821635359924,-6.91158042198649,-6.892577840714572,High Risk
SOL-USD,2023-10-16 00:00:00+00:00,24.14144515991211,24.15448570251465,23.983089447021484,23.983089447021484,4620416.0,0.0018027787788532314,-6.318426038432266,0.09410295110872591,0.089934804790385,-8.046859272139857,-8.683820310762686,-7.126488633018687,0.0007168499969767876,-7.240643948489354,-7.417437507359245,0.0010384293238019761,-6.8700459730044905,-6.91158042198649,High Risk
SOL-USD,2023-10-17 00:00:00+00:00,23.98052978515625,24.010740280151367,23.95013236999512,23.96016311645508,0.0,0.0017127370841310754,-6.369662554122062,-0.000955937333138257,-0.0009563945326232945,-6.318426038432266,-8.046859272139857,-8.683820310762686,0.0008977842873981839,-7.01558073299683,-7.240643948489354,0.0010794541284554842,-6.831299802237444,-6.8700459730044905,High Risk
SOL-USD,2023-10-18 00:00:00+00:00,23.625890731811523,23.63602066040039,23.4240779876709,23.433578491210938,3444864.0,0.0004481961686604745,-7.710279544914942,-0.021977505857733615,-0.022222609066352355,-6.369662554122062,-6.318426038432266,-8.046859272139857,0.0008538511038005376,-7.065753730898316,-7.01558073299683,0.0010314483079590132,-6.8767913401754726,-6.831299802237444,High Risk
SOL-USD,2023-10-19 00:00:00+00:00,24.832714080810547,24.93793296813965,24.78453826904297,24.936731338500977,4197504.0,0.001078105845989741,-6.832549623940869,0.06414525412129501,0.06217189863314303,-7.710279544914942,-6.369662554122062,-6.318426038432266,0.0009049660824908499,-7.0076130928773255,-7.065753730898316,0.0010436533861428838,-6.865027850258019,-6.8767913401754726,High Risk
SOL-USD,2023-10-20 00:00:00+00:00,27.25737953186035,27.31616973876953,27.03242874145508,27.03242874145508,1763264.0,0.0022922476861819098,-6.078222420443908,0.08404058152234484,0.08069533914544529,-6.832549623940869,-7.710279544914942,-6.369662554122062,0.0011176391877728688,-6.796536686415723,-7.0076130928773255,0.0010934496231279143,-6.818417788293302,-6.865027850258019,High Risk
SOL-USD,2023-10-21 00:00:00+00:00,29.796554565429688,29.796554565429688,29.34821128845215,29.38971710205078,11461504.0,0.005062300458444619,-5.285934262942173,0.08720224080275574,0.08360764492952695,-6.078222420443908,-6.832549623940869,-7.710279544914942,0.0018166388189324884,-6.310767288120573,-6.796536686415723,0.0012407470808744874,-6.692041596209959,-6.818417788293302,High Risk
SOL-USD,2023-10-22 00:00:00+00:00,29.2404727935791,29.281423568725582,28.85445976257324,29.03695678710937,0.0,0.001516795222059902,-6.491155576481728,-0.012002848265483812,-0.012075464098226114,-5.285934262942173,-6.078222420443908,-6.832549623940869,0.0019875944634744217,-6.220830183773082,-6.310767288120573,0.001282563881051917,-6.658894172372746,-6.692041596209959,High Risk
SOL-USD,2023-10-23 00:00:00+00:00,32.40991973876953,32.468772888183594,31.498584747314453,31.816696166992188,95036544.0,0.009675704390566389,-4.638137237489963,0.09573108505354289,0.09142179806744101,-6.491155576481728,-5.285934262942173,-6.078222420443908,0.003112298122290587,-5.772393879603077,-6.220830183773082,0.0016004006293566524,-6.437501287731676,-6.658894172372746,High Risk
SOL-USD,2023-10-24 00:00:00+00:00,30.258808135986328,30.46314239501953,30.050416946411133,30.143983840942383,0.0,0.002794824448205479,-5.879985983576466,-0.05257341357098977,-0.054005826368803835,-4.638137237489963,-6.491155576481728,-5.285934262942173,0.0032668820314440726,-5.723919256153792,-5.772393879603077,0.0016867996011497304,-6.3849222725456976,-6.437501287731676,High Risk
SOL-USD,2023-10-25 00:00:00+00:00,32.25177764892578,32.54426956176758,32.030635833740234,32.47270202636719,15848320.0,0.005531706575501042,-5.19725890789131,0.07725316592897968,0.07441443640852143,-5.879985983576466,-4.638137237489963,-6.491155576481728,0.003993097803849869,-5.523187957374358,-5.723919256153792,0.0018660984432671535,-6.283905421642466,-6.3849222725456976,High Risk
SOL-USD,2023-10-26 00:00:00+00:00,32.84724426269531,33.188499450683594,32.690711975097656,32.77197265625,11097728.0,0.002990126380370498,-5.812439624790354,0.009216067995814203,0.009173859175869593,-5.19725890789131,-5.879985983576466,-4.638137237489963,0.004266243594475691,-5.457021559185869,-5.523187957374358,0.001956459698937821,-6.236618715075502,-6.283905421642466,High Risk
SOL-USD,2023-10-27 00:00:00+00:00,31.59427261352539,31.8326416015625,31.56968688964844,31.73908042907715,0.0,0.0019590468875170584,-6.235297205892141,-0.03151754818078878,-0.03202491522622516,-5.812439624790354,-5.19725890789131,-5.879985983576466,0.004218643480380713,-5.46824165275714,-5.457021559185869,0.0019898741508488403,-6.219683883024996,-6.236618715075502,High Risk
SOL-USD,2023-10-28 00:00:00+00:00,31.68388938903809,31.68388938903809,31.50631332397461,31.65254211425781,490816.0,0.000677903747106595,-7.29650524602147,-0.0027265539407391737,-0.0027302777592699778,-6.235297205892141,-5.812439624790354,-5.19725890789131,0.003592301093046709,-5.628962308823888,-5.46824165275714,0.0019942321659800087,-6.217496181933338,-6.219683883024996,High Risk
SOL-USD,2023-10-29 00:00:00+00:00,32.99421691894531,32.99421691894531,32.77114486694336,32.81486511230469,0.0,0.0006541404043664537,-7.332188543973109,0.036721315900984486,0.036063152436778066,-7.29650524602147,-6.235297205892141,-5.812439624790354,0.0034690646905190733,-5.6638702629934,-5.628962308823888,0.002000717701170557,-6.214249312208385,-6.217496181933338,High Risk
SOL-USD,2023-10-30 00:00:00+00:00,34.9534912109375,34.96265411376953,34.85700607299805,34.96265411376953,6928640.0,0.002655888435185792,-5.9309760530748035,0.06545170897745001,0.06339884912442244,-7.332188543973109,-7.29650524602147,-6.235297205892141,0.0024662338397504167,-6.0050630532083025,-5.6638702629934,0.0020482072018372,-6.190790404150425,-6.214249312208385,High Risk
SOL-USD,2023-10-31 00:00:00+00:00,37.94033050537109,38.54643249511719,37.70546340942383,38.54643249511719,74831360.0,0.002991097949085162,-5.812114751931658,0.10250304137912214,0.09758308695557796,-5.9309760530748035,-7.332188543973109,-7.29650524602147,0.0024942729113046577,-5.99375801056399,-6.0050630532083025,0.001910906053627613,-6.2601777757761745,-6.190790404150425,High Risk
SOL-USD,2023-11-01 00:00:00+00:00,42.459129333496094,42.459129333496094,41.05792617797852,41.460086822509766,55286784.0,0.010363170669846196,-4.5694970397613535,0.0755881709095041,0.07286764768521797,-5.812114751931658,-5.9309760530748035,-7.332188543973109,0.0031844820676396788,-5.749465619307136,-5.99375801056399,0.002169924022644252,-6.13306312464906,-6.2601777757761745,High Risk
SOL-USD,2023-11-02 00:00:00+00:00,40.01560592651367,40.357181549072266,39.76034927368164,40.21016311645508,0.0,0.007325856007921432,-4.916345269757055,-0.030147638411988864,-0.030611423617438425,-4.5694970397613535,-5.812114751931658,-5.9309760530748035,0.0038038720144326697,-5.571735779861668,-5.749465619307136,0.0023578240250433794,-6.050016108556252,-6.13306312464906,High Risk
SOL-USD,2023-11-03 00:00:00+00:00,39.71453094482422,39.87944030761719,39.48688125610352,39.52616882324219,0.0,0.0033483559417571535,-5.69928581726364,-0.017010482927709902,-0.017156823111274082,-4.916345269757055,-4.5694970397613535,-5.812114751931658,0.00400234473646697,-5.520874905484303,-5.571735779861668,0.0024202368687652187,-6.023889863948394,-6.050016108556252,High Risk
SOL-USD,2023-11-04 00:00:00+00:00,42.46428680419922,42.69524002075195,42.2832260131836,42.32890701293945,2078336.0,0.0023055246226950554,-6.072447026394039,0.07090842024763089,0.06850727917053952,-5.69928581726364,-4.916345269757055,-4.5694970397613535,0.004234862004408178,-5.464404535964338,-5.520874905484303,0.0024525383385418523,-6.010631734213974,-6.023889863948394,High Risk
SOL-USD,2023-11-05 00:00:00+00:00,40.95905303955078,41.49199676513672,40.95905303955078,41.2442512512207,0.0,0.0019126707658770484,-6.259254706902164,-0.02562446890932435,-0.025958494112463332,-6.072447026394039,-5.69928581726364,-4.916345269757055,0.004414652056052549,-5.422826257532967,-5.464404535964338,0.002472621156353212,-6.002476494109517,-6.010631734213974,High Risk
SOL-USD,2023-11-06 00:00:00+00:00,41.35942077636719,42.155067443847656,41.28341293334961,42.10104370117188,83791296.0,0.0020934808340663425,-6.1689271275188755,0.02077362114619108,0.02056079192084191,-6.259254706902164,-6.072447026394039,-5.69928581726364,0.004334308113035484,-5.441193286323944,-5.422826257532967,0.002524225250843272,-5.981821094686382,-6.002476494109517,High Risk
SOL-USD,2023-11-07 00:00:00+00:00,43.13273239135742,43.13273239135742,42.92340850830078,43.10243225097656,0.0,0.0037700519562104185,-5.580666496129007,0.023785361638832825,0.023506896871958925,-6.1689271275188755,-6.259254706902164,-6.072447026394039,0.004445587256910521,-5.415843302452527,-5.441193286323944,0.002638917208924013,-5.937386594092508,-5.981821094686382,High Risk
SOL-USD,2023-11-08 00:00:00+00:00,43.277793884277344,43.44740676879883,43.20661544799805,43.20661544799805,11597504.0,0.001076671078891859,-6.833881332382104,0.002417107146409858,0.002414190641655486,-5.580666496129007,-6.1689271275188755,-6.259254706902164,0.003118944458202759,-5.7702606490806705,-5.415843302452527,0.0026418184513158404,-5.936287791626186,-5.937386594092508,High Risk
SOL-USD,2023-11-09 00:00:00+00:00,45.47028350830078,45.47028350830078,45.05120468139648,45.3686752319336,0.0,0.006482266718715306,-5.0386850275136235,0.050040017287114935,0.04882827514521376,-6.833881332382104,-5.580666496129007,-6.1689271275188755,0.002998431702601883,-5.80966589280308,-5.7702606490806705,0.002843020773566974,-5.862888139422286,-5.936287791626186,High Risk
SOL-USD,2023-11-10 00:00:00+00:00,56.531368255615234,57.34910202026367,56.4642448425293,56.6257209777832,167428864.0,0.00784465446348275,-4.847922939212326,0.2481237481213936,0.22164142218004337,-5.0386850275136235,-6.833881332382104,-5.580666496129007,0.003640760062848397,-5.615562810656109,-5.80966589280308,0.003079318307221599,-5.783047035317649,-5.862888139422286,High Risk
SOL-USD,2023-11-11 00:00:00+00:00,58.28296661376953,58.28296661376953,55.8947868347168,56.10378646850586,0.0,0.01643589585127031,-4.108287564603689,-0.009217269118429794,-0.00926001098837718,-4.847922939212326,-5.0386850275136235,-6.833881332382104,0.005659384524073433,-5.174440134009595,-5.615562810656109,0.003603171469092024,-5.62594085770411,-5.783047035317649,High Risk
SOL-USD,2023-11-12 00:00:00+00:00,57.04136276245117,57.48073959350586,55.91921615600586,56.09135437011719,0.0,0.006639991657742414,-5.014644571858678,-0.00022159107559793778,-0.00022161563052783265,-4.108287564603689,-4.847922939212326,-5.0386850275136235,0.006334716080054199,-5.061710283884379,-5.174440134009595,0.003797719992709845,-5.573354394241443,-5.62594085770411,High Risk
SOL-USD,2023-11-13 00:00:00+00:00,52.23025131225586,52.746803283691406,51.9779167175293,51.9779167175293,0.0,0.006582879703468382,-5.023282984479501,-0.07333461098916405,-0.07616273973179943,-5.014644571858678,-4.108287564603689,-4.847922939212326,0.006976058775683062,-4.9652711669976695,-5.061710283884379,0.0040115058814812156,-5.51858857661653,-5.573354394241443,High Risk
