time,RV_forecast
2023-08-08,0.00064899813
2023-08-09,0.00077610894
2023-08-10,0.00080387277
2023-08-11,0.000765306
2023-08-12,0.0007115255
2023-08-13,0.000543648
2023-08-14,0.0004942846
2023-08-15,0.0005360432
2023-08-16,0.00064620597
2023-08-17,0.0007539582
2023-08-18,0.001562041
2023-08-19,0.001887187
2023-08-20,0.00145771
2023-08-21,0.0010892217
2023-08-22,0.0009904981
2023-08-23,0.0012066328
2023-08-24,0.0013852392
2023-08-25,0.0012766996
2023-08-26,0.0012828117
2023-08-27,0.0009946338
2023-08-28,0.000788679
2023-08-29,0.0008973495
2023-08-30,0.0014160769
2023-08-31,0.0014261758
2023-09-01,0.0014894329
2023-09-02,0.0014305689
2023-09-03,0.0010507825
2023-09-04,0.00088157365
2023-09-05,0.0008652182
2023-09-06,0.0008918922
2023-09-07,0.0010685063
2023-09-08,0.0010729927
2023-09-09,0.0010132259
2023-09-10,0.0007148739
2023-09-11,0.0007159331
2023-09-12,0.0011284804
2023-09-13,0.0014911306
2023-09-14,0.001582041
2023-09-15,0.0014656018
2023-09-16,0.0012289123
2023-09-17,0.00093395985
2023-09-18,0.0008206871
2023-09-19,0.0009080367
2023-09-20,0.0009962822
2023-09-21,0.0010903634
2023-09-22,0.0011243371
2023-09-23,0.0010243197
2023-09-24,0.0008204293
2023-09-25,0.00082119013
2023-09-26,0.0009443677
2023-09-27,0.0009322171
2023-09-28,0.0009798864
2023-09-29,0.0010886516
2023-09-30,0.0011504749
2023-10-01,0.0010819018
2023-10-02,0.001839691
2023-10-03,0.002156982
2023-10-04,0.0016750809
2023-10-05,0.0014574028
2023-10-06,0.0013344602
2023-10-07,0.0013069009
2023-10-08,0.0009743299
