time,forecast
2022-11-13,0.0028306734351488
2022-11-14,0.0023706461332482
2022-11-15,0.0023041544371632
2022-11-16,0.0022218286731272
2022-11-17,0.0018921137874289
2022-11-18,0.0013295642285453
2022-11-19,0.0011725906445019
2022-11-20,0.0010578145965211
2022-11-21,0.0010401816958226
2022-11-22,0.0012851559000263
2022-11-23,0.0010652372617922
2022-11-24,0.001107395901134
2022-11-25,0.0010565222979541
2022-11-26,0.0010019468750882
2022-11-27,0.0008448411407454
2022-11-28,0.0007511633707224
2022-11-29,0.0008455142355363
2022-11-30,0.0007938327207097
2022-12-01,0.00082150450888
2022-12-02,0.0007450889814618
2022-12-03,0.0006138626327775
2022-12-04,0.0005310767507809
2022-12-05,0.0004845536263287
2022-12-06,0.000470501083152
2022-12-07,0.00046681265422
2022-12-08,0.0005038844580205
2022-12-09,0.0005514617470954
2022-12-10,0.0005084407198732
2022-12-11,0.0003189665382822
2022-12-12,0.0004830254844127
2022-12-13,0.0004730266688111
2022-12-14,0.0010983978635096
2022-12-15,0.0007852566971791
2022-12-16,0.0007472114920406
2022-12-17,0.000896622821272
2022-12-18,0.000699945116885
2022-12-19,0.0006014678527001
2022-12-20,0.0005257653894009
2022-12-21,0.0005480785524396
2022-12-22,0.0004118980773772
2022-12-23,0.0006944382452883
2022-12-24,0.0003811307523999
2022-12-25,0.0003305357690808
2022-12-26,0.0004014788500968
2022-12-27,0.0002055665763516
2022-12-28,0.000194630009524
2022-12-29,0.0003744550761833
2022-12-30,0.0002895693594865
2022-12-31,0.0002772101333565
2023-01-01,0.0002279642299227
2023-01-02,0.0001646420037988
2023-01-03,0.0002897523266705
2023-01-04,0.0001572647228761
2023-01-05,0.0001910909740868
2023-01-06,0.0001808073399662
2023-01-07,0.0001554677062637
2023-01-08,0.0001222825876273
2023-01-09,0.0001045444288191
2023-01-10,0.0002399237817434
2023-01-11,0.0002175996940616
2023-01-12,0.0004550750509977
2023-01-13,0.0005702368009418
2023-01-14,0.000949037620839
2023-01-15,0.0013110574242592
2023-01-16,0.0011448240316617
2023-01-17,0.0009085912980965
2023-01-18,0.0013409687899806
2023-01-19,0.0008586377222739
2023-01-20,0.0010093954240943
2023-01-21,0.0008150297801534
2023-01-22,0.0010444214643083
2023-01-23,0.0008123334025339
2023-01-24,0.0007840665174386
2023-01-25,0.0009413494121105
2023-01-26,0.0009542780481556
2023-01-27,0.0008055418194443
2023-01-28,0.000672588550742
2023-01-29,0.0005064111553975
2023-01-30,0.0005912919677694
2023-01-31,0.0007579643258516
2023-02-01,0.0005536389223827
2023-02-02,0.0007018810905961
2023-02-03,0.0008224724656964
2023-02-04,0.0006853849123937
2023-02-05,0.0006043887946309
2023-02-06,0.0006465094385316
2023-02-07,0.000511497490805
2023-02-08,0.0005955058226018
2023-02-09,0.0005962514661812
2023-02-10,0.0007618432073084
2023-02-11,0.0007745116720216
2023-02-12,0.0005134839651842
2023-02-13,0.0005739158333658
2023-02-14,0.0006933547634804
2023-02-15,0.0006771544057991
2023-02-16,0.0008070632796604
2023-02-17,0.0008115665827446
2023-02-18,0.000669878412703
2023-02-19,0.000664979016372
2023-02-20,0.0006332848645604
2023-02-21,0.0005887920380897
2023-02-22,0.0007302081608352
2023-02-23,0.0005736239163981
2023-02-24,0.0005800984701466
2023-02-25,0.0007452348299711
2023-02-26,0.0003995131904827
2023-02-27,0.0003934908044745
2023-02-28,0.0004277696212516
2023-03-01,0.0003754888889851
2023-03-02,0.0004148301527548
2023-03-03,0.0003978181398699
2023-03-04,0.0005605379951969
2023-03-05,0.0004554990001237
2023-03-06,0.0004877320698534
2023-03-07,0.0003091497244108
2023-03-08,0.0003610086118386
2023-03-09,0.0004286999221672
2023-03-10,0.0007178750090253
2023-03-11,0.0008298719691455
2023-03-12,0.0008343706654999
2023-03-13,0.0009227493399034
2023-03-14,0.0014071363963371
2023-03-15,0.0016729246056049
2023-03-16,0.0015631765044739
2023-03-17,0.001259510856751
2023-03-18,0.0011896156497816
2023-03-19,0.0016153789768893
2023-03-20,0.001232669805699
2023-03-21,0.0008892529676573
2023-03-22,0.0010978247218827
2023-03-23,0.001354333142736
2023-03-24,0.0011464565460625
2023-03-25,0.0012012874619905
2023-03-26,0.0008810420100843
2023-03-27,0.0007329215666616
2023-03-28,0.0009334784061125
2023-03-29,0.000711998990039
2023-03-30,0.0005864813194637
2023-03-31,0.0005649842711691
2023-04-01,0.0005812253814753
2023-04-02,0.0003185712172401
2023-04-03,0.0003641763760447
2023-04-04,0.0005344507399861
2023-04-05,0.0004830332107012
2023-04-06,0.0005094895240196
2023-04-07,0.0004065802019814
2023-04-08,0.0004293947004518
2023-04-09,0.0003853774727981
2023-04-10,0.0004651039648845
2023-04-11,0.0003795764795
2023-04-12,0.0004468963388767
2023-04-13,0.0005411776849391
2023-04-14,0.001026973615951
2023-04-15,0.0012634414771677
2023-04-16,0.0006084542945215
2023-04-18,0.0004306319730623
2023-04-19,0.0003585106202306
2023-04-21,0.0005369967825584
2023-04-22,0.0010064184967075
2023-04-23,0.0006904323352436
2023-04-24,0.0006350265298097
2023-04-25,0.0007354942521195
2023-04-26,0.0008641899298279
2023-04-27,0.0014776820810659
2023-04-28,0.0007152647319949
2023-04-29,0.0004977682117162
2023-04-30,0.0003889879467523
2023-05-01,0.0004852207992846
2023-05-02,0.0005269629119671
2023-05-03,0.0004711046147698
2023-05-04,0.0004293909120782
2023-05-05,0.0003676683216299
2023-05-06,0.0005829437511506
2023-05-07,0.0006796792273287
2023-05-08,0.0005051006553823
2023-05-09,0.0006398140684442
2023-05-10,0.00052053816157
2023-05-11,0.000787430084982
2023-05-12,0.0005764249163757
2023-05-13,0.0006858731894581
2023-05-14,0.000660573110122
2023-05-15,0.0004658995583725
2023-05-16,0.000434410478952
2023-05-17,0.0003893869544814
2023-05-18,0.0003924277221574
2023-05-19,0.0003368315986837
2023-05-20,0.0003426161133206
2023-05-21,0.0001902079591198
2023-05-22,0.0001171408802378
2023-05-23,0.0001973564327439
2023-05-24,0.0002283865275968
2023-05-25,0.0003547653636914
2023-05-26,0.000279580776894
2023-05-27,0.0001837604515863
2023-05-28,0.0001983215748166
2023-05-29,0.0003095585875247
2023-05-30,0.0002019074136582
2023-05-31,0.0002658120461243
2023-06-01,0.000267297427885
2023-06-02,0.0002953750654011
2023-06-03,0.0002684769741417
2023-06-04,0.0001922864166593
2023-06-05,0.000180499881834
2023-06-06,0.0003881010555601
2023-06-07,0.0003561944370665
2023-06-08,0.0004451252163066
2023-06-09,0.0002855312865249
2023-06-10,0.0003714208800722
2023-06-11,0.0005112575830543
2023-06-12,0.0003645056962151
2023-06-13,0.0004251167137359
2023-06-14,0.0004615070841089
2023-06-15,0.0006795349961863
2023-06-16,0.0005219507117587
2023-06-17,0.0004458120743297
2023-06-18,0.0004985993347212
2023-06-19,0.0003799863753135
2023-06-20,0.000460927436978
2023-06-21,0.0004182700830585
2023-06-22,0.00044793662593
2023-06-23,0.0005290956991925
2023-06-24,0.0004678482368123
2023-06-25,0.0004021351668816
2023-06-26,0.0004320168003424
2023-06-27,0.000469496237848
2023-06-28,0.0003800627603424
2023-06-29,0.0004499499790712
2023-06-30,0.000407166180686
2023-07-01,0.0006045394841192
2023-07-02,0.0004804095551691
2023-07-03,0.0003649047980341
2023-07-04,0.000405143958332
2023-07-05,0.000363437172879
2023-07-06,0.0003657915952115
2023-07-07,0.0002838945106333
2023-07-08,0.0002691657491564
2023-07-09,0.0001974104097402
2023-07-10,0.0002449965837661
2023-07-11,0.0002591295121011
2023-07-12,0.0001803404983483
2023-07-13,0.0002625991806317
2023-07-14,0.0003263290424171
2023-07-15,0.000374932940383
2023-07-16,0.0002068439372038
2023-07-17,0.0002995379768881
2023-07-18,0.0003594944058779
2023-07-19,0.0002939424306089
2023-07-20,0.000204816648483
2023-07-21,0.0003036397862124
2023-07-22,0.0001766441731434
2023-07-23,0.0003467403857511
2023-07-24,0.0002482871584933
2023-07-25,0.0002733544595736
2023-07-26,0.0002136143515476
2023-07-27,0.0002042189455817
2023-07-28,0.0001743455600368
2023-07-29,0.0001057501463031
2023-07-30,6.251250385806314e-05
2023-07-31,9.21498392828233e-05
2023-08-01,7.904408767682089e-05
2023-08-02,0.0001833670917891
2023-08-03,0.0001744629931499
2023-08-04,0.0001438353116095
2023-08-05,0.0001523800462355
2023-08-06,6.712533477459789e-05
2023-08-07,6.682479250117118e-05
2023-08-08,0.0001177567790983
2023-08-09,8.727201154258429e-05
2023-08-10,0.0001283824785681
2023-08-11,0.0001029080486087
2023-08-12,9.995595632815058e-05
2023-08-13,2.13895409620754e-05
2023-08-14,3.691963893181782e-05
2023-08-15,5.082628154897917e-05
2023-08-16,6.3240499914814e-05
2023-08-17,0.0002796912550931
2023-08-18,0.0011718772800035
2023-08-19,0.0007332554678955
2023-08-20,0.0005231970367666
2023-08-21,0.0004131946506637
2023-08-22,0.0003208215584483
2023-08-23,0.0005736484318585
2023-08-24,0.0003718966703114
2023-08-25,0.00025618697999
2023-08-26,0.0003033475063657
2023-08-27,0.0001528786557011
2023-08-28,0.0001355842714921
2023-08-29,0.0002672660538547
2023-08-30,0.0002246728653408
2023-08-31,0.0002521981176654
2023-09-01,0.0002988173571444
2023-09-02,0.0003267361388499
2023-09-03,0.0002089766736348
2023-09-04,0.0002164492342746
2023-09-05,0.0001893138045986
2023-09-06,0.0002578813403727
2023-09-07,0.0002408800477682
2023-09-08,0.0001878250856405
2023-09-09,0.0001634257353917
2023-09-10,0.0001026910078645
2023-09-11,0.000171881383579
2023-09-12,0.0003041721647283
2023-09-13,0.000292706235462
2023-09-14,0.0003276727041927
2023-09-15,0.0002960115526132
2023-09-16,0.0002010422527122
2023-09-17,0.0001741838957452
2023-09-18,0.0001303257365846
2023-09-19,0.0002094198617536
2023-09-20,0.0001458080905657
2023-09-21,0.0001876864565394
2023-09-22,0.0002359111689202
2023-09-23,0.0001593481800652
2023-09-24,9.733711049712444e-05
2023-09-25,0.0001174608305585
2023-09-26,0.0001291941202812
2023-09-27,9.777885026927464e-05
2023-09-28,0.0001592964151482
2023-09-29,0.0002120783285961
2023-09-30,0.0002030529261644
2023-10-01,0.0003272980149146
2023-10-02,0.0007652598172162
2023-10-03,0.0005713703440604
2023-10-04,0.0003871187676323
2023-10-05,0.0003769142730179
2023-10-06,0.0003815256537668
2023-10-07,0.0003276346517646
2023-10-08,0.0001745049670913
